OrganizationFormalName,MonitoringLocationIdentifier,sampledate,lagos_sampledepth,"Nitrogen, NH4","Nitrogen, dissolved Kjeldahl","Nitrogen, total","Nitrogen, total Kjeldahl","Arsenic, dissolved","Arsenic, total","Phosphorus, soluble reactive orthophosphate","Phosphorus, total","Nitrogen, nitrite (NO2) + nitrate (NO3)","Carbon, dissolved organic","Carbon, total organic","Nitrogen, total dissolved","Selenium, dissolved","Selenium, total","Aluminum, dissolved","Aluminum, total","Mercury, total dissolved","Mercury, total"
USGS North Carolina Water Science Center,USGS-0209749990,2007-08-31,6,NA,NA,NA,NA,NA,NA,269,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2007-09-04,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-BCE,2007-09-05,0.5,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,-5,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-NLA,2007-09-05,0.5,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-308031,2007-09-10,0,NA,NA,NA,NA,NA,NA,24,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-1157,2007-09-11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,9.6,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-SC17,2007-09-12,0.5,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-73,2007-09-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,18.4,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-75,2007-09-12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,21.3,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-76,2007-09-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,16.7,NA,NA,NA,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-96,2007-09-12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,18.5,NA,NA,NA,NA,NA,NA,NA
Arizona Department Of Environmental Quality,21ARIZ_WQX-VRBAR-B,2007-09-18,18,NA,NA,NA,NA,24,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2007-09-18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,NA,NA,NA,NA
AZDEQ_SW,AZDEQ_SW-10,2007-09-18,18,NA,NA,NA,NA,24,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-208181,2007-09-19,0,NA,NA,NA,NA,NA,NA,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20004,2007-10-01,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20004,2007-10-01,10.668000000000001,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20004,2007-10-01,30.48,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20005,2007-10-02,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20005,2007-10-02,28.956000000000003,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20006,2007-10-02,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20006,2007-10-02,9.144,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20007,2007-10-02,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20007,2007-10-02,10.668000000000001,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20007,2007-10-02,19.812,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2007-10-04,0.5,NA,NA,NA,NA,3.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20004,2007-10-09,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20004,2007-10-09,12.192,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20005,2007-10-09,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20005,2007-10-09,9.144,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20008,2007-10-09,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20008,2007-10-09,9.144,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20015,2007-10-09,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20015,2007-10-09,12.192,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20007,2007-10-10,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20007,2007-10-10,9.144,NA,NA,NA,NA,NA,NA,97,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20010,2007-10-10,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3CEN20011,2007-10-10,6.096,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-308031,2007-10-15,0,NA,NA,NA,NA,NA,NA,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-DOR,2007-10-16,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-1,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LLHARRIS,2007-10-16,0.5,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,-2,-1,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2007-10-17,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LOLA,2007-10-17,0.5,NA,NA,NA,NA,3.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LYC,2007-10-17,0.5,NA,NA,NA,NA,-1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-TRTL,2007-10-17,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA
USGS North Dakota Water Science Center,USGS-473633101161400,2007-10-17,1,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,NA,NA,NA,NA
VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-3-HNT000.92,2007-10-18,0.3,NA,NA,460,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-8-NAR047.69,2007-10-22,0.3,NA,NA,330,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS Colorado Water Science Center,USGS-09018500,2007-10-24,0.3048,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,NA
USGS Colorado Water Science Center,USGS-09013900,2007-10-25,0.3048,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA
USGS Colorado Water Science Center,USGS-09013900,2007-10-25,73.152,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA
USGS Colorado Water Science Center,USGS-09014500,2007-10-25,7.62,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,NA
Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-206461,2007-11-06,0,NA,NA,NA,NA,NA,NA,55.7,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2007-11-06,0.5,NA,NA,NA,NA,5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLW,2007-11-06,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2007-11-06,0.5,NA,NA,NA,NA,3.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-NLA,2007-11-06,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-SLA,2007-11-06,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-2,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-RC29,2007-11-08,0.5,NA,NA,NA,NA,NA,NA,56,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-206461,2007-11-19,0,NA,NA,NA,NA,NA,NA,86.3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CARL,2007-11-19,0.5,NA,NA,NA,NA,3.3,0.9,NA,NA,NA,NA,NA,NA,-5,-3,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2007-11-20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2007-11-20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-BC11,2007-12-05,0.5,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-RC10,2007-12-06,0.5,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-SC13,2007-12-13,0.5,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-SC14,2007-12-13,0.5,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-SC17,2007-12-13,0.5,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020368,2007-12-18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-DORE,2007-12-18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-HAR,2007-12-18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2007-12-19,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LYC,2007-12-19,0.5,NA,NA,NA,NA,-1,-0.6,NA,NA,NA,NA,NA,NA,-4,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2008-01-08,0.5,NA,NA,NA,NA,2.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2008-01-08,0.5,NA,NA,NA,NA,2.1,1.2,NA,NA,NA,NA,NA,NA,-6,-2,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-NLA,2008-01-08,0.5,NA,NA,NA,NA,7.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-SLA,2008-01-08,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA
USGS Arkansas Water Science Center,USGS-07049200,2008-01-15,1.8288000000000002,NA,NA,NA,NA,NA,NA,23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2008-01-16,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.85384,-1.57557,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-HAR,2008-01-22,0.5,NA,NA,NA,NA,1.17652,0.66062,NA,NA,NA,NA,NA,NA,-1.53267,-0.67592,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2008-01-23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.64929,-0.78578,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-NLA,2008-02-04,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.40352,-0.5307,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2008-02-05,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.62006,-0.55678,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-HAR,2008-02-20,0.5,NA,NA,NA,NA,1.91971,0.6225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2008-02-26,0.5,NA,NA,NA,NA,0.79819,0.48523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2008-02-26,0.5,NA,NA,NA,NA,1.97417,0.99384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2008-02-26,0.5,NA,NA,NA,NA,4.26555,0.75072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-BCE,2008-03-05,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45585,-0.81001,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2008-03-05,0.5,NA,NA,NA,NA,10.31044,6.09826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2008-03-05,0.5,NA,NA,NA,NA,4.40651,0.35465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2008-03-05,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05607,0.96239,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-DORE,2008-03-17,0.5,NA,NA,NA,NA,7.96439,5.30007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LLHARRIS,2008-03-17,0.5,NA,NA,NA,NA,1.55984,0.65019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2008-03-18,0.5,NA,NA,NA,NA,1.86982,1.05946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LYC,2008-03-18,0.5,NA,NA,NA,NA,1.5467,0.44195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-BCE,2008-04-02,0.5,NA,NA,NA,NA,3.6618,1.65336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2008-04-02,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39158,0.23411,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGNA,2008-04-02,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08389,-0.38676,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2008-04-02,0.5,NA,NA,NA,NA,1.91232,0.61633,NA,NA,NA,NA,NA,NA,-3.25913,-1.97598,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-SLA,2008-04-02,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16292,0.17232,NA,NA,NA,NA
USGS Arkansas Water Science Center,USGS-345251092303601,2008-04-04,0.3048,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,6,NA,NA,NA,NA,NA,NA,NA
USGS Arkansas Water Science Center,USGS-345254092310301,2008-04-04,0.3048,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,5.6,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-BC16W,2008-04-16,0.5,NA,NA,NA,NA,NA,NA,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-BC17NE,2008-04-16,0.5,NA,NA,NA,NA,NA,NA,18,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2008-04-17,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84789,-1.67512,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020368,2008-04-22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7186,-0.67903,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-DOR,2008-04-22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08942,-0.01421,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-HAR,2008-04-22,0.5,NA,NA,NA,NA,2.33089,0.43472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LAG,2008-04-22,0.5,NA,1162,NA,750.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20004,2008-04-22,0,NA,NA,NA,NA,NA,NA,120,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20004,2008-04-22,33.528,NA,NA,NA,NA,NA,NA,94,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2008-04-23,0.5,NA,NA,NA,NA,5.33562,3.10501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LGS,2008-04-23,0.5,NA,NA,NA,NA,3.37398,1.5509,NA,NA,NA,NA,NA,NA,-6.31509,-2.73553,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LYC,2008-04-23,0.5,NA,NA,NA,NA,2.09138,0.89163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-TRTL,2008-04-23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81899,0.65866,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20005,2008-04-23,0,NA,NA,NA,NA,NA,NA,120,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20005,2008-04-23,15.24,NA,NA,NA,NA,NA,NA,41,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20005,2008-04-23,33.528,NA,NA,NA,NA,NA,NA,77,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20006,2008-04-23,0,NA,NA,NA,NA,NA,NA,73,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20006,2008-04-23,10.668000000000001,NA,NA,NA,NA,NA,NA,83,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20006,2008-04-23,22.86,NA,NA,NA,NA,NA,NA,64,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20007,2008-04-23,0,NA,NA,NA,NA,NA,NA,36,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3WOL20007,2008-04-23,13.716000000000001,NA,NA,NA,NA,NA,NA,97,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orange County Environmental (Florida),21FLORAN_WQX-BC8,2008-05-05,0.5,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Dakota Department Of Environmental Quality,21NDHDWQ_WQX-380815,2008-05-05,8,NA,NA,NA,NA,NA,NA,33,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US Army Corps of Engineers Omaha District,COEOMAHA_WQX-OAHLK1110DW,2008-05-13,31,NA,NA,NA,NA,NA,NA,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS North Dakota Water Science Center,USGS-473629101154100,2008-05-20,1,NA,NA,390,NA,NA,NA,NA,NA,NA,NA,NA,620,NA,NA,NA,NA,NA,NA
USGS North Dakota Water Science Center,USGS-473633101161400,2008-05-20,10,NA,NA,310,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-LYC,2008-05-22,0.5,NA,NA,NA,NA,4.98783,3.25599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-3-MOT000.39,2008-05-22,0.3,NA,NA,NA,NA,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2008-06-04,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.52977,-1.68287,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3JPP20005,2008-06-06,0,NA,NA,NA,NA,NA,NA,180,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3JPP20010,2008-06-06,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3JPP20010,2008-06-06,7.62,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3JPP20011,2008-06-06,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3JPP20012,2008-06-06,4.572,NA,NA,NA,NA,NA,NA,190,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-20020381,2008-06-10,0.5,NA,NA,NA,NA,2.01615,1.04411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3DAL20004,2008-06-17,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3DAL20004,2008-06-17,10.668000000000001,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3DAL20004,2008-06-17,30.48,NA,NA,NA,NA,NA,NA,260,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St.  Johns Water Management District (Florida),21FLSJWM-CLA,2008-06-18,0.5,NA,NA,NA,NA,10.21684,6.69174,NA,NA,NA,NA,NA,NA,-2.73282,-1.237,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3DAL20006,2008-06-18,22.86,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3DAL20007,2008-06-18,0,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Army Corps of Engineers, Nashville District",USACOEND-3DAL20007,2008-06-18,10.668000000000001,NA,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
