,NAMES,SITE_ID,LAT_DD,LON_DD
3114,671110$Hennington Lake$Hennington Lake,NLA17_MS-10005,31.30055,-89.43848
3115,317956$McMath Millpond$McMath Millpond,NLA17_GA-10003,32.07098,-84.293
3116,1139553$Chamberlain Lake$None,NLA17_OR-10123,45.31276,-123.96105
3117,1889675$Lake Copper Breaks$Lake Copper Breaks,NLA17_TX-10096,34.10637,-99.74895
3118,1443765$Navajo Lake$Navajo Lake,NLA17_UT-10001,37.5242,-112.78167
3119,1119488$Crabapple Lake$None,NLA17_OR-10180,46.16195,-123.94978
3120,0$None$None,NLA17_OK-10001,34.96199,-96.70445
3121,0$None$None,NLA17_WY-10004,41.51114,-105.41682
3122,0$None$None,NLA17_MT-10102,44.60252,-112.0588
3123,0$None$None,NLA17_MS-10021,30.82357,-89.7751
3124,0$None$None,NLA17_IN-10013,38.73897,-86.99523
3125,0$None$None,NLA17_TX-10025,33.36385,-97.41119
3126,1441083$Fish Lake$Fish Lake,NLA17_UT-10082,38.54197,-111.70586
3127,1750824$Fourche Maline Creek Site 4 Reservoir$Fourche Maline Creek Site 4 Reservoir,NLA17_OK-10045,34.97673,-95.34764
3128,0$None$None,NLA17_WI-10017,46.35399,-91.32128
3129,0$None$None,NLA17_SD-10093,45.459,-97.26414
3130,1178953$Laurel Lake$Laurel Lake,NLA17_PA-10002,41.695511,-75.13136
3131,0$None$None,NLA17_IA-10041,41.33584,-91.54415
3132,955875$Long Lake$Long Lake,NLA17_NY-10002,44.07278,-74.33004
3133,946725$Clamshell Pond$Clamshell Pond,NLA17_NY-10004,44.37937,-74.36481
3134,0$None$None,NLA17_SD-10057,45.091366,-100.493033
3135,645549$Iverson Lake$Iverson Lake,NLA17_MN-10037,46.223017,-96.044587
3136,0$None$Trussum Pond ( Moores Pond),NLA17_DE-10004,38.5227,-75.5116
3137,458630$Lost Island Lake$Lost Island Lake,NLA17_IA-10005,43.16947,-94.90958
3138,0$None$None,NLA17_MT-HP001,46.1003418,-106.351388
3139,970614$Skaneateles Lake$Skaneateles Lake,NLA17_NY-10025,42.86377,-76.36805
3140,969124$West Branch Keuka Lake$West Branch Keuka Lake,NLA17_NY-10001,42.57135,-77.14175
3141,448599$Strahl Lake$Strahl Lake,NLA17_IN-10123,39.1447,-86.21852
3142,643729$Flat Lake$Flat Lake,NLA17_MN-10012,46.970049,-95.648803
3143,0$None$None,NLA17_MN-10034,46.266301,-95.616908
3144,1855120$Soil Conservation Service Site 52 Reservoir$Soil Conservation Service Site 52 Reservoir,NLA17_TX-10092,32.09674,-97.03498
