"","NAMES","SITE_ID","LAT_DD","LON_DD","lagoslakeid"
"2878","1557414; Melody T Lake; None","NLA17_WV-10017",38.42877,-82.25327,259646
"2879","856349; Pyramid Lake; Pyramid Lake","NLA17_NV-10005",40.0481,-119.5655,457037
"2880","1130087; Haldeman Pond; None","NLA17_OR-10128",45.70816,-122.8156,469018
"2881","1145546; Lost Lake; Lost Lake","NLA17_OR-10132",45.48935,-121.8217,466694
"2882","969124; West Branch Keuka Lake; West Branch Keuka Lake","NLA17_NY-10001",42.49864,-77.12653,119589
"2883","0; None; None","NLA17_NY-10007",41.38004,-74.03007,110955
"2884","1291096; Lewisburg Reservoir; Lewisburg Reservoir","NLA17_TN-10022",35.40267,-86.83965,275571
"2885","0; None; None","NLA17_NY-10018",41.58713,-74.38424,99669
"2886","0; None; None","NLA17_MT-10030",48.90706,-113.3258,321637
"2887","965441; Sly Pond; None","NLA17_NY-HP001",43.4546224,-73.5900746,26259
"2888","1603554; Temple Lake; Temple Lake","NLA17_WY-10009",42.70723,-109.1734,451808
"2889","1596771; Big Sandy Reservoir; Big Sandy Reservoir","NLA17_WY-10020",42.27144,-109.4346,450816
"2890","0; None; None","NLA17_WY-10031",43.06903,-109.5855,451767
"2891","1290425; Lake Kyle; Lake Kyle","NLA17_TN-10023",36.57854,-87.65727,270063
"2892","0; None; None","NLA17_ND-10107",47.63043,-101.173,333139
"2893","0; None; None","NLA17_MN-10180",46.14895,-95.52203,17934
"2894","0; None; None","NLA17_MT-10076",48.32604,-112.8555,319257
"2895","0; None; None","NLA17_IN-10076",39.23423,-85.73445,107243
"2896","0; None; None","NLA17_MN-10017",46.12736,-96.13317,65238
"2897","0; None; None","NLA17_OR-10006",44.68127,-118.0521,464221
"2898","0; None; None","NLA17_OR-10088",44.85988,-117.8134,464760
"2899","1230532; Lake Jocassee; None","NLA17_SC-HP002",34.976183,-82.939386,166789
"2900","0; None; None","NLA17_WY-10019",43.77403,-109.8408,326156
"2901","0; None; None","NLA17_OR-10029",45.12879,-117.3406,464889
"2902","0; None; None","NLA17_ND-10128",47.73102,-100.8129,342220
"2903","0; None; None","NLA17_MO-10028",37.78355,-93.93585,NA
"2904","945206; Burge Pond; Burge Pond","NLA17_NY-10005",43.85045,-73.63472,137155
"2905","958103; Mud Pond; Mud Pond","NLA17_NY-10014",44.73604,-74.06547,65775
"2906","787897; Mystic Lake; Mystic Lake","NLA17_MT-10002",45.86777,-113.55,317229
"2907","790008; Sanders Lake; Sanders Lake","NLA17_MT-10015",47.05944,-113.9378,460408
"2908","1621351; Raven Lake; Raven Lake","NLA17_MI-10133",46.26051,-89.221,10344
"2909","1603336; Star Lake; Star Lake","NLA17_WY-10006",42.80153,-109.4609,450587
"2910","0; None; None","NLA17_IN-10096",39.32339,-86.80005,109284
"2911","0; None; None","NLA17_MN-10030",44.05364,-95.376,21110
"2912","0; None; None","NLA17_NE-10070",41.44006,-96.73306,362580
"2913","772371; Hidden Lake; Hidden Lake","NLA17_MT-10012",48.62107,-113.1088,318031
"2914","796284; Upper Twin Lake; Upper Twin Lake","NLA17_MT-10101",46.16218,-114.5011,459210
"2915","787676; Moran Lake; Moran Lake","NLA17_MT-10104",48.9553,-115.1064,457715
"2916","947560; County Line Lake; County Line Lake","NLA17_NY-10017",43.23406,-74.43414,62304
"2917","462081; Summit Lake; Summit Lake","NLA17_IA-10039",41.06394,-94.39957,27757
"2918","678722; Thornburg Lake; Thornburg Lake","NLA17_MS-10001",31.70541,-91.3745,297391
"2919","262048; June Lake; June Lake","NLA17_CA-10004",37.78874,-119.0739,483184
"2920","216800; Shadowbrook Pond; Shadowbrook Pond","NLA17_DE-10011",39.82369,-75.64429,97698
"2921","0; None; None","NLA17_CT-10019",41.13953,-73.62351,33129
"2922","780341; Boyle Lake; Boyle Lake","NLA17_MT-10084",48.46859,-114.4533,459983
"2923","1796111; Ann Lake; None","NLA17_MT-10120",48.19201,-114.0917,458916
"2924","152173; Lake Lurleen; None","NLA17_AL-HP001",33.28949519,-87.68596227,244599
"2925","178496; Mitchell Lake; None","NLA17_CO-HP003",40.087836,-105.596111,361330
"2926","0; None; None","NLA17_ND-10110",47.34743,-99.72061,351003
"2927","671110; Hennington Lake; Hennington Lake","NLA17_MS-10005",31.30628,-89.43517,250466
"2928","317956; McMath Millpond; McMath Millpond","NLA17_GA-10003",32.07002,-84.29711,227207
"2929","1139553; Chamberlain Lake; None","NLA17_OR-10123",45.31306,-123.9608,469861
"2930","1889675; Lake Copper Breaks; Lake Copper Breaks","NLA17_TX-10096",34.10726,-99.74926,397158
"2931","1443765; Navajo Lake; Navajo Lake","NLA17_UT-10001",37.52243,-112.7718,456547
"2932","1119488; Crabapple Lake; None","NLA17_OR-10180",46.16592,-123.9521,467830
"2933","0; None; None","NLA17_MT-10102",44.60195,-112.0587,317343
"2934","0; None; None","NLA17_MS-10021",30.82286,-89.77415,255937
"2935","0; None; None","NLA17_IN-10013",38.73897,-86.99523,75113
"2936","0; None; None","NLA17_TX-10025",33.36387,-97.41123,420896
"2937","1441083; Fish Lake; Fish Lake","NLA17_UT-10082",38.54808,-111.7097,452982
"2938","1750824; Fourche Maline Creek Site 4 Reservoir; Fourche Maline Creek Site 4 Reservoir","NLA17_OK-10045",34.9767,-95.34763,393187
"2939","0; None; None","NLA17_WI-10017",46.35399,-91.53581,29546
"2940","0; None; None","NLA17_SD-10093",45.45844,-97.26315,356517
"2941","1178953; Laurel Lake; Laurel Lake","NLA17_PA-10002",41.6949,-75.13155,17452
"2942","0; None; None","NLA17_IA-10041",41.33523,-91.54461,75355
"2943","955875; Long Lake; Long Lake","NLA17_NY-10002",44.04119,-74.36166,132776
"2944","946725; Clamshell Pond; Clamshell Pond","NLA17_NY-10004",44.37966,-74.36546,132780
"2945","0; None; None","NLA17_SD-10057",45.09125,-100.4924,NA
"2946","645549; Iverson Lake; Iverson Lake","NLA17_MN-10037",46.22321,-96.04381,20300
"2947","0; None; None","NLA17_MT-HP001",46.1001903,-106.3511234,NA
"2948","970614; Skaneateles Lake; Skaneateles Lake","NLA17_NY-10025",42.88173,-76.39667,6846
"2949","448599; Strahl Lake; Strahl Lake","NLA17_IN-10123",39.14517,-86.21886,1989
"2950","643729; Flat Lake; Flat Lake","NLA17_MN-10012",46.97471,-95.65491,36032
"2951","0; None; None","NLA17_MN-10034",46.26641,-95.61862,15124
"2952","1855120; Soil Conservation Service Site 52 Reservoir; Soil Conservation Service Site 52 Reservoir","NLA17_TX-10092",32.09661,-97.03522,417355
"2953","0; None; None","NLA17_LA-10108",30.97631,-91.12686,299212
"2954","30700; Kaibab Lake; Kaibab Lake","NLA17_AZ-10007",35.28501,-112.1542,453764
"2955","0; None; None","NLA17_OR-10076",42.62932,-118.5887,473078
"2956","1375468; Lake O' the Pines; Lake O' the Pines","NLA17_TX-10007",32.81786,-94.66358,405739
"2957","0; None; None","NLA17_CA-10069",38.14234,-120.8552,479755
"2958","220666; Cascade Lakes; Cascade Lakes","NLA17_CA-10068",39.30057,-120.438,476413
"2959","780570; Bull Lake; None","NLA17_MT-HP002",48.671943,-114.7318229,458460
"2960","764686; Masters Lake; Masters Lake","NLA17_MO-10009",37.18762,-89.93068,21340
"2961","1855387; Lake Jacksonville; Lake Jacksonville","NLA17_TX-10010",31.91034,-95.30186,415369
"2962","643263; Elk Lake; Elk Lake","NLA17_MN-10842",47.18926,-95.21868,1045
"2963","0; None; None","NLA17_OK-10019",35.75334,-97.86541,379193
"2964","1754357; Oknoname 017200 Reservoir; None","NLA17_OK-10098",35.67175,-97.82669,379635
"2965","1859351; Soil Conservation Service Site 119a Reservoir; Soil Conservation Service Site 119a Reservoir","NLA17_TX-10088",32.04667,-96.75054,417441
"2966","1042876; Madison Lake; Madison Lake","NLA17_OH-10013",39.8734,-83.37433,2097
"2967","1195043; Upper Owl Creek Reservoir; Upper Owl Creek Reservoir","NLA17_PA-10042",40.7977,-75.92151,77908
"2968","0; None; None","NLA17_AR-10004",34.60056,-92.50011,292237
"2969","0; None; None","NLA17_ND-10127",47.05285,-99.61888,341545
"2970","764869; Shy Lake; Shy Lake","NLA17_MO-10038",37.25238,-90.63274,27674
"2971","1425070; Alexander Lake; Alexander Lake","NLA17_UT-10100",40.60955,-110.9784,455773
"2972","628995; Indian Lake; Indian Lake","NLA17_MI-10141",46.59082,-88.08687,70723
"2973","0; None; None","NLA17_OR-10001",42.77224,-118.447,472859
"2974","0; None; None","NLA17_LA-10004",29.89163,-92.75451,NA
"2975","0; None; None","NLA17_WV-10014",37.98084,-81.07172,NA
"2976","0; None; None","NLA17_OH-10028",41.59368,-84.61952,92766
"2977","1029035; Fox Lake; Fox Lake","NLA17_ND-10147",46.9584,-98.34976,353136
"2978","535818; Horseshoe Lake; Horseshoe Lake","NLA17_LA-10015",32.713,-91.69816,294762
"2979","1184549; Quemahoning Reservoir; Quemahoning Reservoir","NLA17_PA-10007",40.15804,-78.973,7269
"2980","75816; Peachtree Lake; Peachtree Lake","NLA17_AR-10014",36.35088,-90.80319,19404
"2981","0; None; None","NLA17_OR-10014",43.76442,-122.0086,468120
"2982","0; None; None","NLA17_MS-10015",31.89191,-90.60142,NA
"2983","0; None; None","NLA17_NJ-10005",39.84948,-74.78729,1420
"2984","0; None; None","NLA17_TX-10040",32.45532,-95.6831,415091
"2985","1188821; Stoughton Lake; Stoughton Lake","NLA17_PA-10004",40.16179,-79.05238,7086
"2986","1854564; Killion Lake; Killion Lake","NLA17_TX-10110",31.75754,-95.4936,414545
"2987","756663; Lake Saint Louise; Lake Saint Louise","NLA17_MO-10039",38.80011,-90.7975,6186
"2988","0; None; None","NLA17_LA-10231",32.46931,-93.69903,410079
"2989","0; None; None","NLA17_NC-10023",35.33365,-79.55081,156574
"2990","0; None; None","NLA17_WV-10019",39.37161,-78.88285,33238
"2991","0; None; None","NLA17_TX-10121",29.84254,-96.76571,439586
"2992","860298; Lamoille Lake; None","NLA17_NV-HP001",40.59285373,-115.3943332,456896
"2993","0; None; None","NLA17_IN-10070",39.0349,-87.23715,80377
"2994","0; None; None","NLA17_PA-10047",41.18683,-75.42723,30066
"2995","434509; Fish Lake; Fish Lake","NLA17_IN-10175",41.62445,-85.32885,3559
"2996","0; None; None","NLA17_IN-10173",39.29887,-86.70253,14712
"2997","0; None; None","NLA17_TX-10136",32.08186,-96.03925,418674
"2998","0; None; None","NLA17_TX-HP004",34.002645,-99.124922,400367
"2999","0; None; None","NLA17_TX-HP005",33.998447,-99.11621,NA
"3000","1769699; Freese Reservoir; Freese Reservoir","NLA17_NE-10072",40.3155,-96.9964,371854
"3001","1029244; Grigg Lake; Grigg Lake","NLA17_ND-10137",48.88215,-100.3457,312541
"3002","0; None; None","NLA17_ND-10139",48.15853,-100.1792,315405
"3003","1361076; Lemon Reservoir; Lemon Reservoir","NLA17_TX-10048",29.16044,-95.32517,425833
"3004","0; None; None","NLA17_ND-10144",47.43886,-100.8327,343976
"3005","0; None; None","NLA17_MO-10043",39.5984,-91.64976,100303
"3006","0; None; Waldo Lake","NLA17_OR-10005",43.73001,-122.0436,467966
"3007","0; None; None","NLA17_OK-10097",36.92047,-95.15494,386171
"3008","0; None; None","NLA17_OR-10086",43.79623,-122.0174,468117
"3009","1865325; Fowlkes Ranch Lake; Fowlkes Ranch Lake","NLA17_TX-10112",29.68658,-103.8457,447924
"3010","875243; Catfish Pond; Catfish Pond","NLA17_NJ-10006",41.03964,-74.99616,130985
"3011","0; None; None","NLA17_SD-10098",45.58044,-101.4055,337616
"3012","0; None; None","NLA17_ND-10103",46.19398,-100.979,343933
"3013","1101123; Quanah Lake; None","NLA17_OK-HP004",34.67943,-98.60605,400510
"3014","0; None; None","NLA17_OR-10134",43.82854,-122.2137,468867
"3015","1359672; Horseshoe Tank; Horseshoe Tank","NLA17_TX-10144",33.53819,-99.89924,428781
"3016","0; None; None","NLA17_OR-HP10201",42.54279,-120.24223,472961
"3017","0; None; None","NLA17_AZ-10041",32.8183,-114.4632,454273
"3018","0; None; None","NLA17_AZ-10035",33.5115,-111.9076,454710
"3019","0; None; None","NLA17_AZ-10003",33.39629762,-114.7199316,454077
"3020","33945; Saguaro Lake; Saguaro Lake","NLA17_AZ-10001",33.5693,-111.5241,454700
"3021","631937; McKeen Lake; McKeen Lake","NLA17_MI-10030",43.11811,-83.3604,109157
"3022","0; None; None","NLA17_MI-10095",43.39358,-83.41718,62553
"3023","632329; Mill Lake; Mill Lake","NLA17_MI-10006",42.74499,-83.31021,72832
"3024","1490545; Talbott Reservoir; Talbott Reservoir","NLA17_VA-10008",36.67434,-80.39017,150204
"3025","621685; Bogie Lake; Bogie Lake","NLA17_MI-10004",42.61886,-83.50544,93810
"3026","1501951; Beaverdam Reservoir; None","NLA17_VA-HP003",37.315287,-79.819212,150251
"3027","0; None; None","NLA17_FL-10035",27.70463,-82.43352,209334
"3028","1502010; Elkhorn Lake; None","NLA17_VA-HP001",38.328785,-79.227717,143328
"3029","0; None; None","NLA17_SD-10067",44.0196,-100.5653,345418
"3030","478584; Wyandotte County Lake; Wyandotte County Lake","NLA17_KS-10007",39.16654,-94.78202,125419
"3031","1621428; Rollway Lake; Rollway Lake","NLA17_MI-10078",43.64014,-85.9603,98881
"3032","286096; Loralin, Lake; Loralin, Lake","NLA17_FL-10007",27.84219,-81.50928,202213
"3033","1615715; Wallace Lake; Wallace Lake","NLA17_MI-10110",43.16356,-85.65584,72773
"3034","1468315; Horseshoe Lake; Horseshoe Lake","NLA17_VA-10034",36.93944,-78.56589,149954
"3035","1444586; Porcupine Reservoir; Porcupine Reservoir","NLA17_UT-10002",41.51882,-111.7364,455025
"3036","1257454; Roosevelt Lake; Roosevelt Lake","NLA17_SD-10015",43.20149,-99.6198,349348
"3037","1279038; Burgess Falls Lake; Burgess Falls Lake","NLA17_TN-10002",36.04246,-85.5897,269036
"3038","626830; Gilligan Lake; Gilligan Lake","NLA17_MI-10094",43.76338,-86.15491,40768
"3039","0; None; None","NLA17_IL-10006",40.48022,-88.103,103073
"3040","1455919; Willard Bay Reservoir; Willard Bay Reservoir","NLA17_UT-10004",41.37759,-112.0893,456076
"3041","0; None; None","NLA17_SD-10025",44.32485,-101.6482,337227
"3042","621557; Blaine Lake; Blaine Lake","NLA17_MI-10087",42.60472,-83.75838,134926
"3043","553991; City Park Lake; City Park Lake","NLA17_LA-10007",30.4245,-91.16672,298913
"3044","1615051; Tray Lake; Tray Lake","NLA17_MI-10123",42.60619,-83.53376,91692
"3045","0; None; None","NLA17_MO-HP005",40.49704458,-91.76600531,57855
"3046","283592; Haines, Lake; Haines, Lake","NLA17_FL-10004",28.09205,-81.70722,208928
"3047","1437477; Decker Lake; Decker Lake","NLA17_UT-10028",40.71092,-111.9504,456130
"3048","1615155; Tucker Lake; Tucker Lake","NLA17_MI-10091",42.17863,-84.14928,28172
"3049","881234; Lake Tranquility; Lake Tranquility","NLA17_NJ-10001",40.95091,-74.78413,3056
"3050","1616130; West Lake; West Lake","NLA17_MI-10005",42.18639,-85.57428,696
"3051","0; None; None","NLA17_SD-10012",44.87109,-103.0033,336329
"3052","0; None; Palmer Lake","NLA17_MI-10007",41.94279,-85.31406,3582
"3053","1490824; Laurel Bed Lake; None","NLA17_VA-HP006",36.95945142,-81.80846875,272597
"3054","0; None; None","NLA17_SD-10033",45.60268,-103.5855,343549
"3055","1834495; Sidie Hollow Lake; Sidie Hollow Lake","NLA17_WI-10013",43.53712,-90.95935,5006
"3056","636476; Saddle Lake; Saddle Lake","NLA17_MI-10003",42.37793,-86.0448,671
"3057","624092; Crooked Lake; Crooked Lake","NLA17_MI-10013",42.20474,-85.70757,80188
"3058","0; None; None","NLA17_VA-10049",36.80776,-80.07971,149463
"3059","0; None; None","NLA17_SD-10042",45.6082,-97.20922,352423
"3060","1571259; Peters Lake; Peters Lake","NLA17_WI-10078",42.81315,-88.517,4763
"3061","1266445; Owen Lake; Owen Lake","NLA17_SD-10016",45.46677,-102.4045,343711
"3062","1434843; Crouse Reservoir; Crouse Reservoir","NLA17_UT-10003",40.72481,-109.1837,450615
"3063","421683; Lake Zurich; Lake Zurich","NLA17_IL-10001",42.19773,-88.10332,6852
"3064","0; None; None","NLA17_VA-10007",37.97548,-78.42807,NA
"3065","292393; Trafford, Lake; Trafford, Lake","NLA17_FL-10008",26.42267,-81.49335,194329
"3066","1483599; Gatewood Reservoir; None","NLA17_VA-HP004",37.0434,-80.86760868,259266
"3067","413721; Monee Reservoir; Monee Reservoir","NLA17_IL-10011",41.3928,-87.76008,6765
"3068","1619051; Au Sable Lake; Au Sable Lake","NLA17_MI-10009",44.43035,-83.92045,1278
"3069","0; None; None","NLA17_SD-10014",45.7416,-97.2664,350971
"3070","0; None; None","NLA17_KY-10003",36.50433,-89.33693,280120
"3071","1258367; Stone Lake; Stone Lake","NLA17_SD-10010",44.88032,-99.74593,338163
"3072","631798; McAvoy Lake; McAvoy Lake","NLA17_MI-10115",45.24795,-84.09623,26136
"3073","443584; Skinner Lake; Skinner Lake","NLA17_IN-10005",41.40065,-85.37023,1437
"3074","1620868; Lake Mitchell; Lake Mitchell","NLA17_MI-10015",44.24711,-85.48184,2826
"3075","0; None; None","NLA17_MI-10025",42.87447,-85.61069,123682
"3076","1792896; Lake Redstone 30; Lake Redstone 30","NLA17_WI-10010",43.60641,-90.09231,4900
"3077","1569056; Marl Lake; Marl Lake","NLA17_WI-10002",44.32364,-89.19101,4433
"3078","771517; Fort Peck Trout Pond; Fort Peck Trout Pond","NLA17_MT-10036",48.05508,-106.4418,323994
"3079","1489824; Crystal Lake; Crystal Lake","NLA17_VA-10036",39.18613,-78.34023,58308
"3080","452430; Bartley Lake; Bartley Lake","NLA17_IN-10053",41.35309,-85.44887,654
"3081","456166; East Lake; East Lake","NLA17_IA-10028",41.03367,-93.74273,4440
"3082","1573964; Shannon Lake; Shannon Lake","NLA17_WI-10077",45.95858,-89.43652,115702
"3083","0; None; None","NLA17_WA-10011",47.24424,-122.7578,471536
"3084","774584; Nelson Reservoir; Nelson Reservoir","NLA17_MT-10003",48.49535,-107.5493,323197
"3085","620100; Anderson Lake; Anderson Lake","NLA17_MI-10118",43.69741,-85.35703,126660
"3086","633381; Newton Lake; Newton Lake","NLA17_MI-10029",42.58961,-85.29964,11440
"3087","306650; J T Budd Pond; J T Budd Pond","NLA17_FL-10002",30.43458,-84.56554,220580
"3088","1580586; Taylor Lake; Taylor Lake","NLA17_WI-10069",46.25996,-91.04724,108392
"3089","442182; Robinson Lake; Robinson Lake","NLA17_IN-10031",41.22553,-85.65006,268846
"3090","1502074; Lake Montclair; Lake Montclair","NLA17_VA-10010",38.61321,-77.35178,143451
"3091","1501943; Lake Anne; Lake Anne","NLA17_VA-10003",38.96518,-77.33764,144054
"3092","619958; Lake Alice; Lake Alice","NLA17_MI-10018",46.69731,-88.08198,107983
"3093","0; None; None","NLA17_NH-10059",43.32589358,-71.86903569,76737
"3094","277896; Annie, Lake; Annie, Lake","NLA17_FL-10020",27.20735,-81.35075,201144
"3095","908695; Middle Fork Lake; Middle Fork Lake","NLA17_NM-10006",36.59538,-105.4172,447497
"3096","444530; Syracuse Lake; Syracuse Lake","NLA17_IN-10037",41.42652,-85.73665,3991
"3097","1490890; Cool Spring Lake; Cool Spring Lake","NLA17_VA-10014",38.29925,-77.65349,145724
"3098","622375; Buto Lake; Buto Lake","NLA17_MI-10097",46.4454,-87.99653,28071
"3099","1513183; Panther Lake; Panther Lake","NLA17_WA-10049",47.4213,-122.1878,470593
"3100","306142; Ocean Pond; None","NLA17_FL-HP002",30.22667337,-82.43711308,178489
"3101","0; None; None","NLA17_OR-10151",44.56567,-123.2199,468165
"3102","1691164; Lake Hillcrest; Lake Hillcrest","NLA17_IL-10003",38.75119,-89.99254,107591
"3103","0; None; None","NLA17_IL-10004",40.51208,-90.14863,6445
"3104","1505182; Goodwin, Lake; Goodwin, Lake","NLA17_WA-10027",48.13673,-122.297,472006
"3105","871859; Ellsworth Pond; Ellsworth Pond","NLA17_NH-10063",43.87760186,-71.75199836,6006
"3106","0; None; None","NLA17_WI-10080",46.57631,-91.34088,4674
"3107","0; None; None","NLA17_ID-10001",44.96412,-116.463,464872
"3108","0; None; None","NLA17_GA-HP001",31.01972222,-83.1275,219301
"3109","1614857; Tighe Lake; Tighe Lake","NLA17_MI-10089",45.90731,-86.44973,107977
"3110","1574520; Spauldings Pond; Spauldings Pond","NLA17_WI-10011",42.7318,-88.94242,1084
"3111","452514; Tipsaw Lake; Tipsaw Lake","NLA17_IN-10039",38.12723,-86.64352,1763
"3112","437439; Koontz Lake; Koontz Lake","NLA17_IN-10032",41.41448,-86.4746,3305
"3113","1505758; Island Lake; Island Lake","NLA17_WA-10001",46.4318,-124.0352,470232
"3114","1438480; Bear Lake; Bear Lake","NLA17_UT-10064",40.55109,-110.6373,452738
"3115","0; None; None","NLA17_LA-10024",30.54652,-90.50086,300527
"3116","0; None; None","NLA17_WI-10110",42.89272,-89.36916,136536
"3117","445335; Wabee Lake; Wabee Lake","NLA17_IN-10055",41.38936,-85.83056,4180
"3118","1518472; Damon Lake; Damon Lake","NLA17_WA-10009",47.13373,-124.0473,469732
"3119","0; None; None","NLA17_IN-10002",38.21299,-87.11606,88820
"3120","1501955; Birchin Lake; Birchin Lake","NLA17_VA-10020",37.03911,-77.90605,151178
"3121","577053; Three Corner Pond; Three Corner Pond","NLA17_ME-10009",44.21011,-69.52274,7854
