SITE_ID,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,UID
NLA17_NC-10009,1,35.85751,-78.02943,2010235
NLA17_NM-10041,1,35.9469,-105.21967,2010339
NLA17_NM-10001,1,35.97381,-105.91682,2010288
NLA17_NM-10005,1,35.98146,-108.93021,2010347
NLA17_OK-10010,1,36.00147,-96.87696,2010516
NLA17_NM-10037,1,36.03923,-106.84931,2010398
NLA17_TN-10002,1,36.04235,-85.59103,2010994
NLA17_NV-10124,1,36.0658,-115.1136,2010215
NLA17_OK-10007,1,36.11149,-98.60238,2010300
NLA17_OK-10022,1,36.12276,-95.53203,2010689
NLA17_NC-10007,1,36.1477,-81.8826,2010353
NLA17_OK-10002,1,36.16837,-96.27059,2011248
NLA17_NM-10004,1,36.17665,-104.81573,2010270
NLA17_NM-10004,2,36.17677,-104.81577,2011101
NLA17_OK-10050,1,36.18449,-96.96581,2010514
NLA17_NC-10010,1,36.18592,-79.35149,2010356
NLA17_TN-10005,1,36.1967,-82.74053,2010345
NLA17_TN-10004,1,36.3035,-86.9174,2010195
NLA17_AR-10014,1,36.35088,-90.80319,2010930
NLA17_OK-10035,1,36.37165,-96.176,2010391
NLA17_OK-10066,1,36.46892,-96.35064,2010502
NLA17_KY-10003,2,36.5037,-89.33708,2011496
NLA17_KY-10003,1,36.504,-89.3372,2011028
NLA17_NV-10239,1,36.50581,-114.40845,2010205
NLA17_OK-HP002,1,36.52351,-96.17381,2010226
NLA17_NM-10022,1,36.57328,-104.664491,2010276
NLA17_TN-10023,1,36.5797,-87.6573,2010825
NLA17_NM-10006,1,36.5955,-105.41721,2011060
NLA17_VA-10013,1,36.62706,-77.61573,2011235
NLA17_MO-HP006,1,36.63792,-91.05499,2010316
NLA17_VA-10037,1,36.64388,-79.98038,2011303
NLA17_MO-10006,1,36.65836,-91.88324,2010488
NLA17_MO-10006,2,36.65891,-91.88275,2010710
NLA17_VA-10008,1,36.67527,-80.38973,2010979
NLA17_KY-10001,1,36.680811,-83.703135,2010187
NLA17_KY-10001,2,36.680871,-83.70244,2010895
NLA17_NM-10049,1,36.68505,-106.69743,2011114
NLA17_NM-10024,1,36.68939,-107.68383,2010495
NLA17_OK-10004,1,36.69992,-96.41119,2010528
NLA17_VA-10009,1,36.70337,-76.6128,2011245
NLA17_NM-10025,1,36.77477,-105.19381,2010325
NLA17_VA-10049,1,36.80131,-80.04867,2011016
NLA17_OK-10008,1,36.81343,-96.04012,2010503
NLA17_OK-HP001,1,36.84792,-102.87343,2010326
NLA17_VA-HP008,1,36.86233,-76.56967,2010652
NLA17_KY-10004,1,36.8752,-88.48954,2010244
NLA17_OK-10097,1,36.92011,-95.1561,2010960
NLA17_VA-10019,1,36.92026,-76.13862,2011251
NLA17_CA-10055,1,36.94101,-121.73228,2010411
NLA17_VA-10034,1,36.94115,-78.56627,2010990
NLA17_VA-HP006,1,36.96011,-81.80599,2011011
NLA17_OK-10086,1,36.96141,-96.74827,2010327
NLA17_VA-10020,1,37.03646,-77.90541,2011087
NLA17_VA-HP004,1,37.04356,-80.8626,2011024
NLA17_UT-10094,1,37.07456,-112.53835,2011500
NLA17_KS-HP001,1,37.09885,-96.80341,2010379
NLA17_VA-10004,1,37.11917,-77.63059,2010297
NLA17_VA-10006,1,37.15339,-77.51939,2010298
NLA17_VA-10006,2,37.15342,-77.51948,2011142
NLA17_VA-10015,1,37.16421,-76.45084,2011250
NLA17_MO-10009,1,37.18697,-89.93055,2010908
NLA17_KS-10002,1,37.19244,-95.98706,2010274
NLA17_VA-10005,1,37.21461,-78.61729,2011130
NLA17_KS-10033,1,37.22554,-97.03149,2010275
NLA17_KS-HP002,1,37.23903,-96.20855,2010388
NLA17_MO-10038,1,37.25329,-90.63321,2010920
NLA17_VA-10001,2,37.29426,-77.88982,2011141
NLA17_VA-10001,1,37.29449,-77.88832,2010280
NLA17_VA-10002,1,37.29778,-76.82024,2010484
NLA17_VA-HP005,1,37.31464,-76.70634,2010465
NLA17_VA-HP003,1,37.31506,-79.8194,2010981
NLA17_VA-HP007,1,37.35456,-76.83933,2010485
NLA17_MO-HP007,1,37.38805,-91.26218,2010315
NLA17_VA-10012,1,37.39956,-76.76874,2010464
NLA17_KY-10017,1,37.40584,-87.78581,2010236
NLA17_KY-10023,1,37.4071,-87.5186,2010230
NLA17_CO-10008,1,37.41756,-108.40746,2010555
NLA17_MO-HP008,1,37.41926,-90.62006,2010289
NLA17_VA-10035,1,37.46185,-78.18826,2010305
NLA17_KY-10006,1,37.486666,-84.679219,2010193
NLA17_KS-10025,1,37.50399,-94.68547,2010292
NLA17_UT-10001,1,37.52282,-112.77155,2011055
NLA17_UT-10001,2,37.5242,-112.78167,2010868
NLA17_CO-10010,1,37.54067,-107.59734,2010524
NLA17_KY-10024,1,37.540679,-84.179718,2010282
NLA17_CA-10082,1,37.54144,-120.35495,2010218
NLA17_MO-HP009,1,37.59356,-90.77859,2010333
NLA17_VA-10039,1,37.59682,-77.4707,2011151
NLA17_IL-10007,1,37.61838,-88.27368,2011321
NLA17_KS-10035,1,37.64239,-97.7383,2010266
NLA17_MO-10005,1,37.64938,-90.58416,2010697
NLA17_KS-10004,1,37.65468,-98.2595,2010245
NLA17_KS-10010,1,37.65554,-97.39953,2010254
NLA17_IL-10021,1,37.6686,-88.75813,2011327
NLA17_CA-10081,1,37.6707,-121.83543,2010257
NLA17_MO-HP001,1,37.72829,-90.91328,2010332
NLA17_CA-10011,1,37.77491,-122.11411,2010272
NLA17_MO-10028,1,37.783,-93.93642,2010837
NLA17_CA-10004,1,37.7845,-119.078657,2010855
NLA17_MO-10001,2,37.80718,-94.20792,2010842
NLA17_MO-10001,1,37.807234,-94.207902,2010262
NLA17_IL-10005,1,37.82059,-88.90087,2011336
NLA17_CO-10003,1,37.82547,-107.88561,2010554
NLA17_CO-10037,1,37.82878,-107.18379,2010504
NLA17_MO-10004,1,37.8939,-93.3117,2010666
NLA17_NV-10016,1,37.90756,-114.26858,2010204
NLA17_MO-HP010,1,37.94547,-90.9257,2010290
NLA17_IN-10077,1,37.95706,-87.40132,2010518
NLA17_VA-10007,1,37.97522,-78.42818,2011022
NLA17_WV-10014,1,37.98038,-81.07233,2010925
NLA17_CA-10009,1,37.99157,-120.54127,2010533
NLA17_MO-10010,1,38.00514,-92.07744,2010414
NLA17_IN-10109,1,38.06499,-87.29785,2011154
NLA17_UT-10007,1,38.07116,-111.37393,2010463
NLA17_CA-10064,1,38.08276,-122.52311,2010186
NLA17_CA-10001,2,38.085861,-122.749214,2010683
NLA17_CA-10001,1,38.08599,-122.75005,2010208
NLA17_CO-10051,1,38.08862,-105.67686,2010496
NLA17_MO-10003,1,38.09713,-91.45569,2010648
NLA17_KS-10003,1,38.12542,-96.30937,2010229
NLA17_IN-10136,1,38.12697,-86.24314,2010559
NLA17_IN-10039,1,38.127267,-86.6450667,2011077
NLA17_CA-10069,1,38.14269,-120.85601,2010901
NLA17_CO-10053,1,38.19297,-106.83768,2010498
NLA17_UT-10066,1,38.2026,-111.49382,2011100
NLA17_KS-10011,1,38.20344,-98.20193,2010233
NLA17_IN-10002,1,38.21287,-87.11361,2011085
NLA17_IN-10085,1,38.25357,-86.77264,2011305
NLA17_VA-10014,1,38.29791,-77.65204,2011063
NLA17_IN-10108,1,38.32512,-87.05558,2011283
NLA17_IN-10140,1,38.32536,-87.0555,2011274
NLA17_MD-10004,1,38.3255,-76.43275,2011498
NLA17_VA-HP001,1,38.32903,-79.22746,2010983
NLA17_IL-10010,1,38.33609,-89.85303,2011352
NLA17_NV-10002,1,38.39469,-115.11635,2010191
NLA17_NV-10002,2,38.39477,-115.11598,2010378
NLA17_WV-10017,1,38.42865,-82.25294,2010812
NLA17_MO-10015,1,38.4472,-93.86451,2010548
NLA17_KS-10006,1,38.46573,-95.73585,2010222
NLA17_KY-10002,1,38.487464,-82.870437,2010570
NLA17_KY-10027,1,38.501215,-84.583404,2010309
NLA17_CA-10003,1,38.50832,-121.53661,2010228
NLA17_DE-10004,2,38.5227,-75.5116,2010886
NLA17_DE-10004,1,38.5229,-75.51172,2010363
NLA17_UT-10082,1,38.54197,-111.70586,2010876
NLA17_DE-10003,1,38.55965,-75.56269,2010418
NLA17_UT-10005,1,38.60025,-111.8412,2010393
NLA17_CA-10052,1,38.61084,-119.87587,2011497
NLA17_VA-10010,1,38.61387,-77.34618,2011053
NLA17_UT-10010,1,38.62519,-112.43213,2010372
NLA17_MO-10008,1,38.62933,-92.60326,2010313
NLA17_DE-10002,1,38.643,-75.5471,2011150
NLA17_IN-10132,1,38.66669,-85.78774,2011316
NLA17_NV-10242,1,38.68657,-118.75035,2010180
NLA17_IN-10105,1,38.69754,-85.70456,2011318
NLA17_MD-10038,1,38.72311,-76.09492,2011237
NLA17_CA-10008,1,38.728084,-121.145101,2010408
NLA17_IN-10013,1,38.73897,-86.99523,2010874
NLA17_IL-10003,1,38.7507,-89.99229,2011068
NLA17_IL-10003,2,38.75137,-89.9921,2011357
NLA17_MO-10039,1,38.79907,-90.79441,2010938
NLA17_WV-10002,1,38.82344,-80.59556,2010220
NLA17_WV-10004,1,38.8375,-82.12632,2010221
NLA17_MO-10027,1,38.84249,-91.24664,2010366
NLA17_IN-10139,1,38.84303,-85.82919,2011300
NLA17_DE-10005,1,38.86698,-75.38115,2010252
NLA17_KS-HP003,1,38.94542,-98.57625,2010395
NLA17_VA-10003,1,38.96492,-77.33494,2011054
NLA17_KS-10041,1,38.98483,-94.80117,2010340
NLA17_CO-10006,1,38.9968,-108.05078,2011170
NLA17_KS-10034,1,39.00371,-95.62772,2010217
NLA17_CA-10012,1,39.010513,-121.0569,2010409
NLA17_IN-10009,1,39.03236,-86.47305,2011236
NLA17_IN-10070,1,39.03416,-87.23585,2010945
NLA17_CO-10009,2,39.03637,-107.91076,2011238
NLA17_CO-10009,1,39.03654,-107.91041,2010497
NLA17_DE-10006,1,39.04526,-75.71532,2010427
NLA17_OH-10003,1,39.055477,-82.690064,2010600
NLA17_OH-10003,2,39.0555757,-82.6908051,2010914
NLA17_CO-10055,1,39.06462,-108.06836,2010565
NLA17_IN-10133,1,39.06556,-87.34891,2011158
NLA17_IN-10089,1,39.06953,-85.18941,2011292
NLA17_CA-10007,1,39.09599,-122.93347,2010278
NLA17_CA-10002,1,39.11288,-120.43214,2010532
NLA17_MD-10003,1,39.12095,-77.12949,2010246
NLA17_MD-10003,2,39.12095,-77.12949,2011361
NLA17_WV-10003,2,39.1332,-78.59718,2010795
NLA17_WV-10003,1,39.13376,-78.5972,2010209
NLA17_IN-10123,1,39.1447,-86.21852,2010891
NLA17_NV-10243,1,39.1568,-114.81356,2010358
NLA17_CO-10019,1,39.1622,-106.66685,2010562
NLA17_MD-10034,1,39.16496,-77.20285,2011376
NLA17_KS-10007,1,39.16515,-94.78185,2010985
NLA17_IN-10047,1,39.18154,-86.341309999999993,2010302
NLA17_VA-10036,1,39.18705,-78.33909,2011042
NLA17_IN-10076,1,39.23483,-85.7345,2010829
NLA17_NV-10006,2,39.2408,-117.16484,2010351
NLA17_NV-10006,1,39.24083,-117.16483,2010192
NLA17_IN-10006,1,39.27653,-86.21218,2010761
NLA17_IN-10173,1,39.29891,-86.70319,2010949
NLA17_CA-10068,1,39.30039,-120.43665,2010905
NLA17_IN-10096,1,39.32321,-86.80018,2010846
NLA17_KS-10001,2,39.3334,-97.37353,2010307
NLA17_KS-10001,1,39.33358,-97.37377,2010201
NLA17_MO-HP003,1,39.34084,-91.15204,2010216
NLA17_KS-10005,2,39.3488,-95.04157,2010331
NLA17_KS-10005,1,39.34897,-95.04175,2010190
NLA17_CA-10033,1,39.36845,-120.3231,2011391
NLA17_WV-10019,1,39.37158,-78.88258,2010942
NLA17_IN-10126,1,39.39399,-86.03805,2011333
NLA17_MD-10026,1,39.39747,-76.98269,2010641
NLA17_MO-10002,1,39.40256,-94.52795,2011226
NLA17_NJ-10004,2,39.406312,-74.777389,2011422
NLA17_NJ-10004,1,39.406839,-74.777268,2010336
NLA17_DE-10001,1,39.42351,-75.68724,2010284
NLA17_DE-10001,2,39.42355,-75.68705,2010729
NLA17_IN-10102,1,39.44715,-87.34395,2011476
NLA17_NV-10036,1,39.4595,-119.78995,2010178
NLA17_WV-10001,1,39.46894,-79.49847,2010328
NLA17_WV-10001,2,39.46917,-79.4996,2010902
NLA17_WV-10015,1,39.49332,-79.79482,2010803
NLA17_NV-10018,1,39.54214,-119.77741,2010177
NLA17_OH-10029,1,39.556953,-84.754419,2010640
NLA17_IN-10122,1,39.57294,-87.09474,2011438
NLA17_CO-10050,1,39.57328,-105.04274,2010629
NLA17_MO-10043,1,39.59822,-91.64938,2010958
NLA17_IN-10029,1,39.60472,-84.97104,2011223
NLA17_CO-10011,1,39.64581,-106.16726,2010619
NLA17_OH-10005,1,39.65408,-82.473217,2010563
NLA17_UT-10058,1,39.65416,-111.2949,2010677
NLA17_OH-10008,1,39.66197,-84.646433,2010664
NLA17_CO-10022,1,39.67455,-105.06908,2010636
NLA17_MD-10002,1,39.68686,-79.22954,2011390
NLA17_MD-10001,1,39.70443,-78.65079,2011232
NLA17_MD-10001,2,39.70446,-78.65075,2011395
NLA17_UT-10009,1,39.71566,-111.29279,2011116
NLA17_CA-10006,1,39.725931,-122.841891,2010330
NLA17_IN-10134,1,39.75765,-85.41568,2011230
NLA17_IN-10026,1,39.77875,-85.56335,2011260
NLA17_DE-10011,1,39.82338,-75.64407,2010856
NLA17_CO-10038,1,39.83457,-106.31962,2010539
NLA17_KS-10028,1,39.83496,-96.56048,2010203
NLA17_CO-10058,1,39.84224,-104.9463,2010722
NLA17_IN-10012,1,39.84774,-86.30474,2011295
NLA17_NJ-10005,1,39.851985,-74.789589,2010933
NLA17_IN-10142,1,39.85352,-86.13043,2011343
NLA17_NV-10005,1,39.86887,-119.46194,2010813
NLA17_OH-10013,1,39.8716392,-83.3754041,2010915
NLA17_NJ-10010,1,39.93492,-74.9241,2010686
NLA17_CO-10043,1,39.94487,-107.21803,2010624
NLA17_NJ-10003,1,39.968328,-74.578632,2010279
NLA17_PA-10010,1,39.9806,-77.17673,2010283
NLA17_CO-HP002,1,39.9867096,-107.2301353,2010523
NLA17_CO-10005,1,39.99453,-105.11167,2010556
NLA17_NE-10001,1,40.05862,-99.268,2010386
NLA17_CO-10020,1,40.06152,-107.12261,2010623
NLA17_NE-10001,2,40.06311389,-99.29220135,2010771
NLA17_CO-10002,1,40.07637,-105.22254,2010591
NLA17_MO-10007,1,40.08116,-93.57494,2010439
NLA17_CO-HP003,1,40.087293,-105.595381,2010861
NLA17_PA-10005,1,40.1097,-75.86234,2010306
NLA17_NE-10068,1,40.110019,-97.28919,2011490
NLA17_PA-10006,1,40.15265,-74.79032,2010365
NLA17_PA-10006,2,40.15732,-74.78932,2010717
NLA17_PA-10004,1,40.160711,-79.049961,2010935
NLA17_PA-10007,1,40.17117,-78.956091,2010929
NLA17_OH-10023,1,40.176103,-84.266466,2010633
NLA17_MO-HP004,1,40.17783,-92.64378,2010211
NLA17_IL-10013,1,40.20005,-88.37985,2010223
NLA17_CO-10004,1,40.22248,-104.9471,2010645
NLA17_NJ-10008,1,40.22509,-74.00332,2010449
NLA17_OH-10038,1,40.249645,-81.227721,2010354
NLA17_PA-HP001,1,40.27005,-78.68247,2010434
NLA17_OH-10009,1,40.314887,-84.63583,2010668
NLA17_NE-10072,1,40.3155,-96.9964,2010953
NLA17_MO-HP002,1,40.31573,-94.03035,2010196
NLA17_CO-10024,2,40.33602,-105.12651,2010580
NLA17_CO-10024,1,40.33627,-105.1286,2010440
NLA17_UT-HP002,1,40.33948859,-111.0586119,2011102
NLA17_PA-10001,2,40.36138,-78.11049,2010897
NLA17_PA-10001,1,40.38838,-78.04413,2010593
NLA17_OH-10001,1,40.395168,-83.048266,2010256
NLA17_OH-10001,2,40.395168,-83.048266,2011421
NLA17_CA-HP002,1,40.40455,-121.36104,2011392
NLA17_IN-10138,1,40.43453,-86.16167,2010594
NLA17_CO-10007,1,40.4383,-105.03375,2010622
NLA17_CA-HP001,1,40.45903,-121.29104,2011481
NLA17_IL-10006,1,40.47998,-88.10267,2010996
NLA17_MO-10036,1,40.48404,-93.95006,2010764
NLA17_MO-HP005,1,40.50055,-91.76919,2011003
NLA17_CA-10010,1,40.501652,-122.696507,2010296
NLA17_IL-10004,2,40.50953,-90.15638,2011293
NLA17_IL-10004,1,40.50957,-90.15612,2011069
NLA17_CA-10035,1,40.51426,-121.16563,2011482
NLA17_CO-10057,1,40.52499,-105,2011233
NLA17_IN-10068,1,40.532144,-85.62984,2010605
NLA17_UT-10064,1,40.55121,-110.63648,2011080
NLA17_NE-10041,1,40.58078,-96.84504,2010369
NLA17_NV-10017,1,40.59034,-118.31506,2010250
NLA17_NV-HP001,1,40.5929,-115.3937,2010944
NLA17_IA-HP002,1,40.59858,-93.77074,2010197
NLA17_UT-10100,1,40.60981,-110.97687,2010921
NLA17_IN-10099,1,40.61072,-85.37029,2011121
NLA17_IL-10009,1,40.63097,-89.74485,2011106
NLA17_UT-10022,1,40.66054,-111.06128,2011479
NLA17_UT-10120,1,40.670882,-111.110033,2011464
NLA17_NE-10064,1,40.68489,-99.37583,2010708
NLA17_UT-10028,1,40.71134,-111.94686,2011005
NLA17_UT-10003,1,40.72444,-109.18239,2011020
NLA17_NE-10060,1,40.72931,-96.78519,2010357
NLA17_IA-10007,1,40.75782,-92.44188,2010407
NLA17_OH-10027,1,40.7906439,-80.98131639,2010375
NLA17_PA-10042,1,40.79785,-75.920141,2010917
NLA17_NJ-10025,1,40.810166,-74.79594,2010613
NLA17_UT-10056,1,40.83087833,-110.01854,2010500
NLA17_UT-10019,1,40.83176,-110.12972,2011374
NLA17_CA-10089,1,40.851495,-120.09407,2010766
NLA17_PA-10003,1,40.86106,-75.61402,2010377
NLA17_UT-10006,1,40.87223,-109.13888,2010239
NLA17_UT-10006,2,40.87234,-109.13902,2011489
NLA17_NE-10059,1,40.87613,-100.065,2010437
NLA17_UT-10008,1,40.90602,-111.59125,2010259
NLA17_NJ-10002,1,40.92563,-74.534532,2010403
NLA17_NE-10040,1,40.94724,-100.24202,2011351
NLA17_NJ-10001,2,40.950455,-74.783555,2011315
NLA17_NJ-10001,1,40.950508,-74.7834866,2011007
NLA17_UT-10140,1,40.96248,-110.3864,2011484
NLA17_NJ-10023,1,40.96849,-74.25033,2011177
NLA17_IL-10012,1,40.97384,-90.08627,2011281
NLA17_NE-10028,1,40.97959,-96.95069,2010381
NLA17_OH-10031,1,40.986205,-81.17748,2010420
NLA17_IL-10002,1,40.98767,-90.40405,2011095
NLA17_NV-10225,1,41.02646,-115.0872,2010334
NLA17_PA-10025,1,41.03121,-80.239941,2010452
NLA17_IA-10028,1,41.0337,-93.74281,2011044
NLA17_NJ-10006,1,41.03932,-74.99714,2010964
NLA17_IA-10039,1,41.06509,-94.39817,2010853
NLA17_IN-10008,1,41.07648,-86.46369,2010494
NLA17_NE-10067,1,41.08822,-100.62915,2011372
NLA17_NE-10047,1,41.09125,-97.58145,2011312
NLA17_NE-10012,1,41.09244722,-96.35328376,2010527
NLA17_OH-10002,1,41.096033,-82.728908,2010448
NLA17_NJ-10009,1,41.107302,-74.893222,2011462
NLA17_OH-10024,1,41.111357,-82.083668,2010534
NLA17_NE-10054,1,41.120252,-96.34025,2010657
NLA17_PA-10013,1,41.127431,-79.35796,2010431
NLA17_CT-10019,1,41.139,-73.62286,2010857
NLA17_WY-10008,1,41.15239,-110.81979,2010767
NLA17_UT-10013,1,41.1767,-112.15575,2010213
NLA17_OH-HP001,1,41.17876,-81.31013,2010308
NLA17_PA-10047,1,41.18609,-75.4276,2010947
NLA17_PA-10030,1,41.203251,-74.9988,2010707
NLA17_NV-10003,1,41.22373,-116.52909,2010281
NLA17_IN-10031,1,41.2238,-85.65112,2011052
NLA17_WY-10017,1,41.23759,-105.86191,2011320
NLA17_OH-10007,1,41.238583,-83.02038,2010478
NLA17_IN-10028,1,41.28161,-85.79306,2010383
NLA17_IN-10028,2,41.28161,-85.79307,2011159
NLA17_IN-10011,1,41.2867,-85.69191,2010380
NLA17_NE-10029,1,41.32198742,-98.90067497,2010628
NLA17_IN-10171,1,41.33315,-87.4064,2011329
NLA17_IN-10003,1,41.33317,-85.767493,2010467
NLA17_IA-10041,1,41.33584,-91.54415,2010881
NLA17_IN-10120,1,41.33741,-85.41618,2011258
NLA17_IN-10053,1,41.35294,-85.44841,2011043
NLA17_UT-10004,1,41.37538,-112.08986,2010997
NLA17_NY-10007,1,41.37943,-74.03065,2010817
NLA17_NE-10038,1,41.38619711,-96.48110256,2010530
NLA17_IN-10055,1,41.39061,-85.82977,2011083
NLA17_IL-10011,1,41.39341,-87.76303,2011025
NLA17_PA-10011,1,41.394261,-75.363151,2010691
NLA17_CT-10010,1,41.39695,-73.18858,2010787
NLA17_IN-10005,1,41.40172,-85.37247,2011034
NLA17_WY-10038,1,41.40184,-105.82859,2010738
NLA17_IN-10072,1,41.40276,-85.70116,2011113
NLA17_CT-HP001,1,41.41018,-72.52767,2010342
NLA17_WY-10050,1,41.41515,-106.35889,2010806
NLA17_IN-10032,1,41.41595,-86.47399,2011078
NLA17_IN-10037,1,41.4294,-85.73588,2011062
NLA17_RI-10005,1,41.43508,-71.48773,2010692
NLA17_IN-10125,1,41.43624,-87.18239,2011234
NLA17_NE-10070,1,41.44006,-96.73306,2010848
NLA17_RI-10010,2,41.45079,-71.51321,2010715
NLA17_RI-10010,1,41.450920000000004,-71.51326,2010417
NLA17_IA-10003,1,41.47695,-92.45895,2010299
NLA17_IN-10010,1,41.48244,-85.3474,2011098
NLA17_IN-10010,2,41.482449,-85.347542,2011166
NLA17_OH-10016,1,41.4917,-81.17683,2010181
NLA17_IN-10100,1,41.49467,-86.77826,2010576
NLA17_RI-10006,1,41.50388,-71.5642,2010601
NLA17_CT-10023,1,41.50909,-71.87389,2010457
NLA17_WY-10004,2,41.51114,-105.41682,2010871
NLA17_WY-10004,1,41.51122,-105.41698,2010796
NLA17_UT-10002,1,41.51908,-111.73667,2010991
NLA17_IN-10067,1,41.52608,-84.90894,2011255
NLA17_CA-10062,1,41.528437,-121.139076,2010770
NLA17_IA-10031,1,41.53594,-94.8807,2010541
NLA17_IN-10094,1,41.53839,-87.50484,2011242
NLA17_IN-10141,1,41.56106,-87.3055,2010733
NLA17_NY-10018,1,41.58688,-74.38391,2010819
NLA17_OH-10028,1,41.5937442,-84.6195514,2010926
NLA17_IN-10129,1,41.60128,-85.05714,2011220
NLA17_IN-10161,1,41.6197,-86.74998,2011323
NLA17_IN-10175,1,41.62353,-85.3298,2010948
NLA17_PA-10008,1,41.634161,-75.54908,2010673
NLA17_MA-10019,1,41.64909,-70.44291,2010746
NLA17_CT-10004,1,41.67649,-73.14497,2010727
NLA17_NV-10090,1,41.67696,-115.81658,2010303
NLA17_NE-10061,1,41.67823,-103.11209,2010479
NLA17_PA-10002,1,41.695511,-75.13136,2010880
NLA17_IN-10004,1,41.71519,-85.04294,2011097
NLA17_IN-10051,1,41.71672,-85.65757,2011120
NLA17_IN-10082,1,41.72587,-85.01052,2010676
NLA17_RI-10019,1,41.75015,-71.40529,2010671
NLA17_MA-10001,1,41.76064,-70.65962,2010564
NLA17_MA-10001,2,41.76068,-70.65958,2010747
NLA17_NE-10003,1,41.76432,-98.65979,2010588
NLA17_RI-10011,1,41.77346,-71.44718,2010571
NLA17_IA-10029,1,41.77788,-91.84468,2010608
NLA17_NE-10006,1,41.78713,-102.5229,2010436
NLA17_RI-10008,1,41.7889,-71.4687,2010519
NLA17_CT-10005,1,41.84362,-72.10784,2010234
NLA17_CT-10005,2,41.84396,-72.10741,2010841
NLA17_CT-10021,1,41.85725,-72.29852,2010412
NLA17_CT-10003,1,41.87651,-73.04265,2010349
NLA17_RI-10001,1,41.88245,-71.68871,2010658
NLA17_RI-10001,2,41.88348,-71.68858,2010963
NLA17_NE-10046,1,41.89347,-102.62121,2010471
NLA17_PA-10015,1,41.899821,-75.65498,2010415
NLA17_CA-10020,1,41.910428,-120.106489,2010765
NLA17_NV-10079,1,41.91585,-119.46021,2010251
NLA17_CT-10001,2,41.9226,-72.21946,2010916
NLA17_CT-10001,1,41.92287,-72.21909,2010341
NLA17_NE-10007,2,41.9291,-103.49185,2010754
NLA17_NE-10007,1,41.93354662,-103.4942217,2010438
NLA17_MI-10007,1,41.94381,-85.31522,2011010
NLA17_WY-10005,1,41.94443,-110.65588,2010778
NLA17_CT-10006,1,41.95087,-73.4659,2010582
NLA17_NE-10073,1,41.97308,-102.21906,2010486
NLA17_MA-10002,1,41.98478,-71.2003,2010585
NLA17_RI-10002,1,41.99011,-71.59673,2010560
NLA17_PA-HP002,1,42.00439,-79.89811,2010468
NLA17_CT-10002,1,42.02159,-73.48177,2010774
NLA17_MA-10018,1,42.07001,-72.27848,2010638
NLA17_MA-10007,1,42.10639,-71.13377,2010590
NLA17_NE-10037,1,42.11276,-98.56194,2010240
NLA17_OR-10010,1,42.13119,-122.47823,2010663
NLA17_MA-10005,1,42.14537,-72.51379,2010644
NLA17_OR-10004,1,42.15774,-122.60597,2010662
NLA17_MA-HP001,1,42.162118,-73.11882,2010389
NLA17_MI-10091,1,42.17875,-84.14891,2011006
NLA17_ID-10088,1,42.17992,-111.88141,2010520
NLA17_ID-10032,1,42.18319,-113.93071,2011459
NLA17_MI-10005,1,42.18673,-85.56911,2011008
NLA17_IL-10001,1,42.19728,-88.10217,2011021
NLA17_MI-10013,1,42.20453,-85.70834,2011015
NLA17_ID-10005,1,42.23378,-111.85951,2011129
NLA17_WY-10020,1,42.26719,-109.45445,2010823
NLA17_MA-10003,1,42.3126,-73.13663,2010661
NLA17_IL-HP001,1,42.3194,-88.2258,2010263
NLA17_ID-10075,1,42.34883,-115.90175,2011124
NLA17_NE-10014,1,42.35352,-101.2361,2010529
NLA17_MI-10003,1,42.37846,-86.04694,2011014
NLA17_NE-10025,1,42.44637,-100.56627,2010542
NLA17_NE-10004,1,42.45239,-100.64714,2011207
NLA17_NE-HP004,1,42.45921,-103.093,2010258
NLA17_IA-10002,1,42.47606,-94.63948,2010382
NLA17_IA-HP001,1,42.4788,-92.38893,2010592
NLA17_SD-10022,1,42.48996,-96.47917,2010466
NLA17_NE-10002,1,42.50532,-100.52913,2011184
NLA17_MA-10022,1,42.51072,-72.28201,2010626
NLA17_NE-10008,1,42.51711,-100.50076,2010583
NLA17_OR-10153,1,42.52153,-122.23981,2011309
NLA17_OR-HP10201,1,42.54279,-120.24223,2010970
NLA17_NE-HP005,1,42.555904,-100.68223,2010241
NLA17_NE-10011,1,42.55819,-100.52496,2010511
NLA17_NY-10001,1,42.57133,-77.14188,2010816
NLA17_NY-10001,2,42.57135,-77.14175,2010890
NLA17_MI-10029,1,42.590027,-85.298716,2011049
NLA17_MI-10087,1,42.60381,-83.75775,2011000
NLA17_MI-10123,1,42.60645,-83.53418,2011002
NLA17_IA-10030,1,42.60735,-94.45158,2010597
NLA17_OR-10078,1,42.61901,-121.64065,2011310
NLA17_MI-10004,1,42.6205,-83.50421,2010980
NLA17_MI-HP001,1,42.621,-85.4577,2010286
NLA17_OR-10076,1,42.62921,-118.58944,2010899
NLA17_MA-10004,1,42.64345,-72.21605,2010625
NLA17_MA-10004,2,42.64348,-72.2161,2010731
NLA17_ID-10002,1,42.67281,-113.43894,2011155
NLA17_WY-10009,1,42.71178,-109.17903,2010822
NLA17_MA-10017,1,42.71486,-71.09995,2010606
NLA17_IA-10038,1,42.73002,-93.41711,2010675
NLA17_WI-10011,1,42.73176,-88.9419,2011076
NLA17_NH-10004,1,42.73314,-72.10316,2011105
NLA17_VT-10019,1,42.74229,-72.61143,2011128
