lagoslakeid,source_sample_siteid,sample_date,sample_depth_m,temp_degc,do_mgl,ph,spcond_uscm,source_value_qualifiercode,source_comments,profile
457341,NLA12_CA-200,23-Jul-12,2,16.8,10,7.2,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,0,17.6,9.7,7.4,13,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,1,17.1,9.9,7.3,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,7,14,10.5,7.7,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,4,16.1,10.1,7.1,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,9,10.6,12.2,7.7,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,6,15.6,10.3,7.5,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,8,11.3,11.5,7.8,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,5,15.8,10.2,7.3,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,0,NA,9.9,NA,NA,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,3,16.6,10.1,7,16,NA,NA,integrated
457341,NLA12_CA-200,23-Jul-12,9.7,10.1,12.9,7.6,16,NA,NA,integrated
