SITE_ID,sampledate,LAT_DD,LON_DD,Alkalinity,"Carbon, dissolved organic",Chlorophyll a,Conductivity,"Nitrogen, total","Phosphorus, total",Turbidity,"Aluminum, dissolved","Calcium, dissolved","Chloride, dissolved","Color, true","Magnesium, dissolved",Microcystin,"Nitrogen, NH4","Nitrogen, nitrite (NO2)","Nitrogen, nitrite (NO2) + nitrate (NO3)","pH, field or closed",Potassium,"Silica, dissolved",Sodium,"Sulfate, dissolved","Solids, total suspended","Carbon, total organic","Atrazine, dissolved","Nitrogen, total Kjeldahl"
NLA12_CO-R04,2012-08-08,40.2166095,-105.3725581,218.6,2.09,2.293333333,25.5,118,20,0.65,32,2.199,0.642,15,0.488,0,5.8999999999999995,0,2,7.52,0.248,5.581,1.486,1.397,NA,NA,NA,NA
NLA12_CO-R07,2012-08-30,40.14319362,-107.117692,965.8,1.58,2.116,93.4,265,120,0.46,3,10.88,0.137,16,4.252,0.0807,12,0,2,8.78,0.549,19.109,1.968,0.931,NA,NA,NA,NA
NLA12_CO-R10,2012-08-28,40.17407647,-107.7039121,2503,8.27,5.136,252,666,28,0.95,6,36.84,1.835,18,6.638,0.08169,8,0,2,8.53,3.71,5.095,7.888,6.778,NA,NA,NA,NA
NLA12_CT-101,2012-06-20,41.92395129,-72.21958455,340.4,4.82,3.664,105.9,216,19,1.45,8,5.151,16.78,41,2.125,0.117,8.7,0,3,7.63,0.604,6.73,11.31,3.903,NA,NA,NA,NA
NLA12_CT-101,2012-08-29,41.92395129,-72.21958455,450.3,4.93,9.84,126.1,484,37,2.09,2,6.985,20.711,32,2.504,0.10956,8.5,0,2,7.48,0.861,9.642,12.85,3.442,NA,NA,NA,NA
NLA12_CT-102,2012-06-28,41.8811168,-73.03985488,221.4,2.11,1.52,57.2,176,7,0.39,2,3.848,6.742,8,1.231,0.10081,6.7,0,2,7.23,0.792,0.254,4.301,4.216,NA,NA,NA,NA
NLA12_CT-103,2012-08-09,41.67757315,-73.14469782,446.1,2.53,2.324,110.8,205,19,0.67,5,7.288,14.912,18,2.598,0.04617,6.7,0,0,7.6,1.524,5.061,8.589,6.646,NA,NA,NA,NA
NLA12_CT-104,2012-07-11,41.95084399,-71.9511164,590.8,4.33,28.404,121.4,825,48,9.19,22,10.77,12.839,38,2.041,0.04745,18,2,75,7.94,2.549,10.556,8.082,7.099,NA,NA,NA,NA
NLA12_CT-105,2012-09-12,41.89704559,-73.44712926,2398,3.85,26.08,253,763,69,3.57,0,27.7,9.757,15,12.01,0.58241,7.6,0,2,8.27,1.317,10.674,6.654,1.809,NA,NA,NA,NA
NLA12_CT-107,2012-07-25,41.3389906,-72.48613163,225.3,4.36,4.277333333,61.9,244,18,1.09,4,3.171,8.82,28,1.139,0.08364,12,0,0,7.33,0.501,3.712,5.897,3.704,NA,NA,NA,NA
NLA12_CT-108,2012-08-15,41.65348504,-73.20748141,446,3.5,7.84,114.2,311,28,1.42,4,7.257,17.007,30,2.323,0.19944,7.6,0,2,7.57,1.421,4.058,9.823,3.954,NA,NA,NA,NA
NLA12_CT-115,2012-06-26,41.71185606,-72.32903222,231,2.73,3.432,71.6,238,10,1.02,4,4.402,10.152,3,1.023,0.08352,7.3,0,2,7.42,1.168,0.39,6.854,5.035,NA,NA,NA,NA
NLA12_CT-115,2012-09-06,41.71185606,-72.32903222,294.1,2.6,4.16,76.2,285,14,0.9,0,4.591,10.368,18,1.023,0,22,1,4,7.39,1.125,1.772,6.577,4.329,NA,NA,NA,NA
NLA12_CT-118,2012-07-17,41.77454096,-71.88798099,205.3,2.6,2.112,137.5,255,5,0.59,3,5.261,30.889,0,1.292,0,21,0,2,7.72,1.108,0.621,18.57,5.526,NA,NA,NA,NA
NLA12_CT-126,2012-08-01,41.84051817,-72.10979305,269.4,3.06,2.82,49.4,278,15,0.69,2,3.268,4.594,18,1.201,0.08581,6.4,0,3,7.96,0.949,0.972,3.765,3.878,NA,NA,NA,NA
NLA12_DE-101,2012-08-06,39.42401394,-75.68735124,1412,4,92.8,205,1296,129,9.41,0,23.62,19.207,20,4.579,0.168,14,0,2,8.61,2.952,9.844,7.765,4.851,NA,NA,NA,NA
NLA12_DE-101,2012-09-19,39.42401394,-75.68735124,1260,3.12,65.33333333,192.5,1139,135,8.07,0,23.08,16.219,20,4.384,0.72643,7.9,0,2,7.95,3.014,14.441,7.57,5.009,NA,NA,NA,NA
NLA12_DE-102,2012-06-27,38.98857897,-75.52117937,876.7,5.5,78,177.9,1495,227,22.36,19,14.62,16.547,30,5.694,1.2149,13,0,2,8.29,2.89,17.644,8.889,21.425,NA,NA,NA,NA
NLA12_DE-103,2012-08-15,38.64269726,-75.55096879,344.8,2.95,12.72,78,923,81,2.61,2,4.334,8.281,30,1.834,0.14071,29,5,556,7.34,2.145,18.285,6.243,3.456,NA,NA,NA,NA
NLA12_DE-104,2012-08-20,38.55949766,-75.56233222,890.5,3.98,45.12,154,2730,182,6.48,1,10.9,13.761,32,4.173,0.07803,449,10,1046,7.47,3.596,22.778,9.376,4.473,NA,NA,NA,NA
NLA12_DE-105,2012-06-25,38.559928909999996,-75.62927498,544.3,2.15,3.056,163,6219,16,0.8,7,12.06,14.509,13,4.236,0,24,44,5938,8.35,4.322,5.289,9.23,2.446,NA,NA,NA,NA
NLA12_DE-105,2012-09-17,38.559928909999996,-75.62927498,447.5,2.15,3.528,163.3,8063.000000000001,28,0.44,2,11.58,13.477,22,4.176,0,19,10,6744,7.58,4.43,9.426,8.567,1.973,NA,NA,NA,NA
NLA12_DE-107,2012-09-13,38.86695206,-75.38016332,739.6,3.52,8.48,132.2,723,30,1.11,0,9.159,14.822,25,3.775,0.0918,17,3,283,7.94,2.759,6.772,8.652,2.916,NA,NA,NA,NA
NLA12_DE-121,2012-09-10,38.51997073,-75.51111717,557.2,2.58,15.472,137.4,2185,191,3.1,250,10.19,11.219,260,3.955,0.06756,134,5,664,6.9,4.285,24.872,9.739,13.332,NA,NA,NA,NA
NLA12_FL-101,2012-05-14,26.96218896,-80.86112023,2589,13.38,10.36,528,1249,147,41.3,0,49.82,66.139,26,12.7,0.13929,6,0,192,8.15,7.658,10.845,39.39,41.697,NA,NA,NA,NA
NLA12_FL-101,2012-08-19,26.96218896,-80.86112023,2515,12.84,9.52,543,1018.9999999999999,107,18.12,0,48.69,67.568,24,12.32,0.08194,12,0,23,8.39,7.28,11.776,39.89,41.791,NA,NA,NA,NA
NLA12_FL-102,2012-05-16,28.09204922,-81.70722184,1768,14.63,23.52,307,1511,43,6.7,41,24.3,38.083,23,8.444,0.71208,6.4,0,19,8.52,11.52,1.545,21.88,7.71,NA,NA,NA,NA
NLA12_FL-102,2012-08-10,28.09204922,-81.70722184,1533,14.51,31.84,281,1471,44,5.98,36,21.31,34.741,33,7.473,0.20492,13,0,2,8.93,9.766,3.792,19.04,8.637,NA,NA,NA,NA
NLA12_FL-103,2012-07-30,28.62012601,-81.62390666,2093,21.61,80.9,415,4763,132,37.85,113,25.78,50.822,25,18.51,0.2797,18,0,2,9.17,13.06,2.477,25.01,30.635,NA,NA,NA,NA
NLA12_FL-104,2012-05-19,28.63214149,-81.35520745,1065,6.03,16.32,223,820,25,4.19,107,24.52,28.899,16,2.904,0.29327,0.6,0,19,8.78,2.513,0.541,15.27,11.674,NA,NA,NA,NA
NLA12_FL-105,2012-08-12,28.89574438,-81.83982976,2173,18.68,88.8,388,2853,81,16.12,7,35,39.922,25,12.04,0.19734,18,0,3,8.68,9.166,14.661,21.41,24.242,NA,NA,NA,NA
NLA12_FL-106,2012-05-20,28.63737421,-81.13770674,139.8,13.02,3.144,173.1,519,46,4.86,124,7.598,37.738,67,2.16,0.12605,0.1,0,31,6.77,1.863,1.952,21.64,11.985,NA,NA,NA,NA
NLA12_FL-107,2012-05-17,28.17018584,-81.83447199,224.3,5.86,2.3776,465,546,9,0.01,11,15.4,73.523,9,11.56,0,1.4,0,19,7.08,10.9,0.134,51.02,85.321,NA,NA,NA,NA
NLA12_FL-108,2012-07-28,30.43458497,-84.56553879,487.7,8.43,34.48888889,95.3,854,70,3.72,3,6.208,10.03,29,3.297,0.17308,9.700000000000001,0,3,7.63,2.419,5.012,6.726,4.86,NA,NA,NA,NA
NLA12_FL-109,2012-08-11,28.8388165,-81.26992474,1123,20.73,34.64,1206,1421,77,2.36,9,47.18,299.622,160,19.5,0.21567,34,0,11,7.92,6.467,7.709,161.6,67.049,NA,NA,NA,NA
NLA12_FL-110,2012-05-18,27.84218818,-81.50927927,42.5,3.55,11.22666667,47.6,494,23,1.94,11,2.075,4.908,6,1.467,0.07218,0,0,20,6.03,1.611,0.723,2.842,9.616,NA,NA,NA,NA
NLA12_FL-110,2012-08-14,27.84218818,-81.50927927,58.8,4.41,5.6,47.3,445,21,2.1,14,2.121,4.952,9,1.367,0.06662,28,0,3,6.37,1.615,1.744,2.799,9.492,NA,NA,NA,NA
NLA12_FL-114,2012-05-21,28.62073805,-81.38955715,1073,7.87,4.184615385,156.2,761,20,1.77,40,20.43,11.5,4,2.329,0.12346,6.1000000000000005,0,19,8.5,2.115,0.026,7.227,7.164,NA,NA,NA,NA
NLA12_FL-123,2012-05-15,27.20734613,-81.35075299,36.1,5.14,1.952,41.9,260,7,0.55,61,1.816,7.171,10,0.919,0.06123,0.1,0,2,5.71,0.75,1.84,3.968,4.253,NA,NA,NA,NA
NLA12_FL-123,2012-08-18,27.20734613,-81.35075299,31.1,5.27,1.684,40.2,208,7,0.13,71,1.539,6.716,10,0.873,0,3.3,0,2,5.98,0.676,1.626,3.559,4.056,NA,NA,NA,NA
NLA12_FL-126,2012-08-13,28.02489816,-81.41000805,774.3,14.16,11.30666667,187.4,1279,50,5.34,28,16.49,24.023,53,4.102,1.03494,12,0,0,8.03,3.214,2.932,12.98,12.529,NA,NA,NA,NA
NLA12_FL-130,2012-08-09,28.56416506,-81.77977349,103.2,11.55,10.9,147.7,874,58,5.79,37,5.641,27.937,37,3.409,0.07885,8.8,0,0,6.45,2.867,1.336,13.27,14.994,NA,NA,NA,NA
NLA12_FL-132,2012-08-19,26.42221393,-81.49292185,3277,29.97,34.572,448,2820,83,8.08,36,54.35,38.633,32,9.777,0.06561,15,0,0,8.8,12.31,6.118,22.48,11.35,NA,NA,NA,NA
NLA12_FL-141,2012-08-17,30.51614943,-85.70778846,15.6,1.58,17.25714286,21.8,321,27,5.23,63,0.551,2.483,17,0.359,0,8.4,0,2,5.38,0.173,0.851,1.521,3.1,NA,NA,NA,NA
NLA12_FL-R04,2012-08-15,29.23344674,-81.90578186,311.5,25.2,5.155555556,137.3,1078,48,2.99,101,9.926,17.48,150,4.672,0,14,0,3,7.15,0.588,5.62,10.2,14.574,NA,NA,NA,NA
NLA12_FL-R06,2012-07-29,30.22667337,-82.43711308,26.5,17.76,2.125,62.1,596,35,3.32,372,1.765,11.121,210,1.037,0.06738,120,0,24,4.88,0.473,2.659,6.832,4.139,NA,NA,NA,NA
NLA12_GA-101,2012-05-24,31.05990761,-81.41324075,2330,10.65,6.896,56930,1033,112,2.15,0,310.5,18012.742,21,1023,0.56993,212,0,641,7.91,388.9,0.231,11120,2551.477,NA,NA,NA,NA
NLA12_GA-101,2012-08-28,31.05990761,-81.41324075,1175,23.23,76.8,19030,1703,209,4.12,0,129.1,6138.277,175,387.7,0.16821,27,0,0,7.6,134.4,3.663,3691,877.023,NA,NA,NA,NA
NLA12_GA-102,2012-07-19,33.29924834,-81.8952677,109.7,5.67,58.4,79.2,425,157,25.87,1,4.819,3.939,29,1.367,0.50324,132,0,7,6.44,2.658,2.354,4.307,20.948,NA,NA,NA,NA
NLA12_GA-103,2012-08-21,32.0700182,-84.29710667,195.9,3.24,24.48,37.4,330,37,4.31,2,1.983,4.593,25,1.277,0.0687,7.3,0,2,6.9,0.764,10.475,2.568,0.056,NA,NA,NA,NA
NLA12_GA-104,2012-07-25,34.13780782,-84.64845153,386.3,2.14,5.024,60,221,15,1.46,6,4.703,3.908,10,1.617,0.14472,10,0,3,7.58,1.668,7.35,3.654,3.118,NA,NA,NA,NA
NLA12_GA-105,2012-07-09,34.7978933,-84.25515016,134.8,0.94,0.9328,18.37,73,19,1.4,15,1.088,0.945,15,0.499,0,8.5,0,3,7.19,0.668,7.859,1.351,0.97,NA,NA,NA,NA
NLA12_GA-107,2012-06-13,32.63881298,-83.96692927,130.2,3.8,121.2,25.2,1674,76,19.69,65,2.028,1.367,17,1.011,2.10835,13,0,0,9.1,0.161,4.396,0.935,0.515,NA,NA,NA,NA
NLA12_GA-111,2012-08-08,32.18276667,-83.17085941,167.2,5.48,32.52,41.5,626,46,4.09,0,1.546,6.25,20,0.787,0,7.2,0,2,7.26,1.736,4.309,4.106,0.836,NA,NA,NA,NA
NLA12_GA-112,2012-05-16,33.37323584,-84.28588958,410.9,3.13,3.568,53.4,323,32,2.32,11,3.199,2.374,8,1.437,0,1.4,0,19,7.44,2.023,9.679,4.928,2.248,NA,NA,NA,NA
NLA12_GA-112,2012-08-15,33.37323584,-84.28588958,293.2,3.53,6.624,41.3,338,39,1.65,10,0.647,2.013,22,1.197,0.10162,5.6,0,2,7.42,1.93,7.357,5.075,1.786,NA,NA,NA,NA
NLA12_GA-114,2012-08-29,32.38244403,-81.92934836,327,8.18,10.608,91.1,629,39,3.87,9,4.951,15.111,40,3.535,0.0916,18,0,3,6.97,4.312,4.543,4.022,0.888,NA,NA,NA,NA
NLA12_GA-118,2012-06-28,34.54604983,-84.36246964,149.1,1.02,1.35,26.3,119,14,0.9,7,1.648,3.483,10,0.569,0.08471,4.8999999999999995,0,2,7.2,0.564,5.792,2.191,0.717,NA,NA,NA,NA
NLA12_GA-127,2012-08-22,32.09647199,-82.90033962,325.1,18.3,21.8,75.5,1145,36,4.47,7,5.511,9.405,62,1.869,0.23712,62,0,3,7.02,3.22,0.28,4.233,1.128,NA,NA,NA,NA
NLA12_GA-R01,2012-07-25,32.85947959,-84.39692999,265.9,2.75,5.645714286,38.8,231,28,2.23,4,2.23,2.564,12,0.977,0.09368,6.3,0,3,7.62,1.734,12.094,2.975,1.374,NA,NA,NA,NA
NLA12_GA-R11,2012-08-16,30.83352376,-82.356882,-188.6,82.88,3.216,91.4,2414,81,0.23,339,1.449,6.983,840,0.956,0.07414,755,0,2,3.94,0.958,4.604,4.942,0.117,NA,NA,NA,NA
NLA12_IA-101,2012-06-14,43.15573772,-94.65034846,3334,6.34,79.8,408,2234,144,18.78,0,42.5,17.711,17,24.83,0.76837,113,0,460,8.35,2.241,11.1,5.379,24.441,NA,NA,NA,NA
NLA12_IA-101,2012-07-17,43.15573772,-94.65034846,2890,7.3,90.667,373,2146,208,26.77,0,34.62,19.376,13,23.69,0.29276,14,0,0,7.86,2.285,31.566,5.536,21.617,NA,NA,NA,NA
NLA12_IA-102,2012-07-26,43.46131869,-95.17250624,3761,8.38,88,430,1800,684,16.6,19,46.39,22.693,18,25.84,13.9885,21,0,2,9.1,3.787,44.001,7.925,21.972,NA,NA,NA,NA
NLA12_IA-103,2012-06-26,41.43874241,-93.54970598,1554,3.4,4.12,334,401,18,1.48,7,41.22,4.719,5,13.68,0.12458,11,0,0,8.35,3.791,0.745,4.474,80.187,NA,NA,NA,NA
NLA12_IA-104,2012-07-09,41.47723398,-92.46027767,2190,5.29,4.8,267,699,22,2.95,2,28.42,8.154,12,12.89,0.08712,28,0,2,8.63,2.614,1.494,6.326,18.188,NA,NA,NA,NA
NLA12_IA-105,2012-06-11,42.49288038,-94.62256302,2481,7.01,91.9,383,3050,193,27.33,3,27.36,22.418,17,26.49,0.75046,7.7,0,0,8.64,2.696,14.377,8.782,48.771,NA,NA,NA,NA
NLA12_IA-106,2012-06-25,41.46944302,-93.9205438,2456,4.67,87.7,267,1271,241,8.51,0,29.22,8.15,13,13.32,0.268,29,0,0,8.26,2.725,11.53,5.947,8.155,NA,NA,NA,NA
NLA12_IA-107,2012-06-04,43.38972512,-93.4978572,2384,13.13,104,291,4738,493,82.99,14,23.31,15.488,24,16.09,0.91211,14,0,0,9.36,2.11,1.49,5.287,3.852,NA,NA,NA,NA
NLA12_IA-109,2012-06-18,43.48048198,-95.19385604,2942,8.58,5.268571429,319,763,59,1.06,0,26.81,19.178,30,26.21,0,27,0,17,10.35,1.019,2.277,6.57,9.311,NA,NA,NA,NA
NLA12_IA-113,2012-06-28,40.85032616,-94.07030363,2194,5.14,15.9,252,696,33,2.35,0,33.07,7.67,12,7.479,0.14081,12,0,2,8.38,4.719,5.843,5.541,9.397,NA,NA,NA,NA
NLA12_IA-120,2012-06-12,42.62364617,-95.190960810000007,3437,3.57,6.613333333,496,958,191,37.31,0,52.09,27.341,9,24.68,0.14854,85,0,510,8.58,3.523,21.863,14.52,52.653,NA,NA,NA,NA
NLA12_IA-120,2012-07-23,42.62364617,-95.190960810000007,3373,3.78,21.72,502,531,151,15.49,0,49.83,29.244,7,25.38,0.8672,13,0,2,8.56,3.653,26.551,15.29,55.8,NA,NA,NA,NA
NLA12_IA-127,2012-07-10,40.75439094,-92.44007539,1847,5.41,14.34666667,219,860,50,5.45,1,29.34,6.575,15,6.018,0,14,0,2,8.58,4.458,6.323,6.164,11.516,NA,NA,NA,NA
NLA12_IA-132,2012-06-07,42.8383562,-93.69187566,2746,10.42,91.2,284,2401,240,43.78,4,30.55,7.301,17,16.14,1.06283,14,0,0,8.64,3.071,18.383,3.876,6.381,NA,NA,NA,NA
NLA12_IA-134,2012-07-12,42.12868906,-92.72458951,2476,3.88,86,288,1354,175,19.63,2,21.97,15.212,25,20.88,0.69398,8.3,0,3,8.83,1.183,2.623,6.625,10.097,NA,NA,NA,NA
NLA12_IA-150,2012-07-02,42.43264577,-93.79604399,2300,10.56,72.8,271,2033.9999999999998,62,4.63,4,16.51,14.949,20,22.68,0.19615,92,19,327,9.5,2.528,5.829,5.632,11.131,NA,NA,NA,NA
NLA12_IA-152,2012-07-05,43.17179588,-94.90593006,3963,7.04,62.4,431,1418,240,4.52,16,46.7,15.235,15,26.88,4.3104,73,0,26,8.55,3.354,46.591,5.688,17.303,NA,NA,NA,NA
NLA12_IA-R01,2012-06-27,42.4792253,-92.38858001,2626,4.12,21.92,812,623,46,3.51,0,53.47,150.998,10,14.85,0.19254,18,0,2,8.3,2.569,4.388,87.24,35.049,NA,NA,NA,NA
NLA12_IA-R02,2012-06-28,42.52502148,-92.40625711,1150,7.55,135.2,284,2245,208,31.79,2,20.88,25.562,10,12.76,2.9977,16,0,2,8.66,3.265,3.119,11.32,40.426,NA,NA,NA,NA
NLA12_IA-R03,2012-06-26,40.59743375,-93.77118762,2053,6.33,2.176,201,480,16,1.57,10,33.94,1.125,15,5.303,0,17,0,6,8.36,1.901,4.008,2.129,3.964,NA,NA,NA,NA
NLA12_ID-101,2012-07-02,44.96411515,-116.4630194,519.2,1.59,1.168,50.9,140,56,0.92,11,5.296,0.152,10,1.729,0.09165,13,0,2,7.93,0.588,24.702,2.281,0.526,NA,NA,NA,NA
NLA12_ID-101,2012-08-07,44.96411515,-116.4630194,542.9,2.29,11.44,55,311,63,3.18,8,5.65,0.076,15,1.82,0.04917,9.1,0,2,9.53,0.318,22.661,2.35,0.409,NA,NA,NA,NA
NLA12_ID-102,2012-07-13,48.45840044,-116.8242397,262.6,2.69,1.432,28.6,173,29,0.45,18,2.968,0.132,13,0.625,0.07439,7.6,0,0,7.57,0.586,14.405,1.627,1.016,NA,NA,NA,NA
NLA12_ID-103,2012-07-14,47.46589015,-116.6151536,278.1,2.54,3.562666667,38.4,196,35,1.3,5,3.295,1.084,0,1.154,0,20,0,0,7.5,0.764,13.828,2.041,2.983,NA,NA,NA,NA
NLA12_ID-104,2012-08-02,42.24331356,-111.8494043,2513,5.58,81.12,372,1636,147,16.88,0,20.06,33.587,20,17.73,0.14578,89,0,2,8.79,5.416,6.162,25.74,13.887,NA,NA,NA,NA
NLA12_ID-105,2012-07-13,48.18768071,-116.5255832,395.5,6.02,2.824,46.1,478,29,1.17,6,3.874,1.601,15,1.333,0.09268,11,0,2,7.39,1.09,4.93,2.982,0.391,NA,NA,NA,NA
NLA12_ID-107,2012-06-25,43.46019017,-116.1413012,1078,7.99,3.024,122,895,383,28.52,204,12.23,2.031,32,2.822,0.0513,65,7,114,7.95,3.774,24.092,7.532,3.313,NA,NA,NA,NA
NLA12_ID-108,2012-07-13,47.51724168,-116.5654143,321.2,1.76,1.152,43,95,22,0.97,5,4.148,0.42,12,1.447,0.08349,3.8,0,2,7.55,0.479,12.385,1.464,3.955,NA,NA,NA,NA
NLA12_ID-109,2012-06-27,42.67704536,-113.4072962,2948,1.88,18.88,395,230,41,4.46,8,46.14,15.573,13,13.66,0.08679,9.1,0,2,8.63,2.827,5.166,16.48,39.697,NA,NA,NA,NA
NLA12_ID-110,2012-07-30,43.33129134,-113.9282985,3519,9.96,4.88,395,954,44,1.34,16,19.52,13.186,38,12.11,0,75,0,2,9.04,18.53,6.724,41.62,13.069,NA,NA,NA,NA
NLA12_ID-111,2012-06-28,42.20637168,-114.8788521,794.5,2.93,12.24,90.6,465,84,4.33,417,8.383,1.951,18,1.749,0.12244,15,0,5,7.94,3.447,30.527,5.845,2.916,NA,NA,NA,NA
NLA12_ID-112,2012-07-12,48.7562708,-116.0903859,713.9,5.07,2.024,73.2,256,41,0.98,7,8.745,0.579,31,2.457,0.07556,6.4,0,2,7.4,0.436,17.418,2.848,0.47,NA,NA,NA,NA
NLA12_ID-112,2012-08-14,48.7562708,-116.0903859,744.3,5.13,6.16,75.5,310,54,0.84,3,8.762,0.596,32,2.48,0,4.7,0,0,7.26,0.362,20.229,3.025,0.11,NA,NA,NA,NA
NLA12_ID-113,2012-07-03,44.83832985,-116.0344437,351.9,4.49,3.73,39,329,34,1.65,19,3.673,1.037,30,0.908,0.06621,18,1,3,7.65,0.682,7.368,2.831,0.312,NA,NA,NA,NA
NLA12_ID-121,2012-07-14,48.00714106,-117.003822,418.3,2.71,2.34,44.5,149,65,0.92,31,4.454,0.475,22,0.963,0.08423,14,0,0,7.49,0.603,27.889,3.172,1.151,NA,NA,NA,NA
NLA12_ID-122,2012-07-31,42.89525373,-111.9638056,2561,5.2,45.68,334,1040,82,7.41,1,31.79,17.593,20,17.33,0.06522,10,0,2,9.02,3.865,9.54,11.65,25.348,NA,NA,NA,NA
NLA12_ID-141,2012-07-03,44.32909632,-116.1841073,348.1,2.47,1.264,37.6,125,36,0.88,20,3.77,0.273,18,0.726,0.08786,20,1,3,7.63,0.69,16.608,2.638,0.993,NA,NA,NA,NA
NLA12_ID-142,2012-07-27,43.99802567,-114.8891906,144.6,0.6,0.112685714,22.7,53,15,0.05,29,2.836,0.179,5,0.13,0,2.4,1,16,7.16,0.109,7.467,1.409,1.498,NA,NA,NA,NA
NLA12_ID-143,2012-08-06,42.26425757,-116.3104956,702.7,6.98,5.76,79.5,720,68,3.97,311,5.988,1.388,22,2.137,0.0755,17,0,3,8.05,3.328,11.452,5.597,2.347,NA,NA,NA,NA
NLA12_ID-145,2012-07-23,44.29971223,-115.2539785,554.6,1.11,0.441142857,59.1,29,23,0.16,4,9.085,0.237,10,0.711,0.0881,15,0,0,7.88,0.385,10.782,1.477,0.819,NA,NA,NA,NA
NLA12_ID-148,2012-07-16,46.20607125,-116.8343671,595.8,3.42,5.546666667,62.7,303,77,2.66,250,5.774,0.679,15,2.14,0,15,0,2,8.45,1.355,34.337,3.205,0.819,NA,NA,NA,NA
NLA12_ID-149,2012-07-15,46.68823022,-116.649551,1085,7.09,26.72,120.1,1048,85,3.94,73,12.17,0.593,23,4.107,0.14069,24,1,4,9.11,3.481,6.7,3.934,6.11,NA,NA,NA,NA
NLA12_ID-151,2012-06-27,43.19840666,-114.5997261,754.1,15.04,764.64,85.4,7844,705,24.71,191,7.822,2.308,68,2.328,0.08847,41,0,11,9.58,4.271,7.735,4.338,0.452,NA,NA,NA,NA
NLA12_ID-158,2012-07-26,44.10981036,-114.9661056,89.7,0.7,0.248171429,10.19,33,9,0.01,17,1.135,0.182,1,0.097,0,4.7,1,10,6.89,0.144,3.786,0.622,0.297,NA,NA,NA,NA
NLA12_ID-165,2012-07-15,48.01025724,-116.7078838,703.6,6.08,4.056,74.9,1536,118,0.68,21,8.473,0.496,40,1.841,0,15,0,3,7.68,1.101,31.108,4.01,1.585,NA,NA,NA,NA
NLA12_ID-166,2012-07-30,43.07839868,-112.6936589,2949,1.63,2.456,431,665,58,0.97,0,43.12,20.942,20,15.6,0,34,1,415,8.96,3.614,29.572,23.32,44.401,NA,NA,NA,NA
NLA12_ID-168,2012-07-02,45.12898626,-116.0220887,114.7,1.85,1.296,11.45,103,17,0.68,42,1.202,0.066,12,0.137,0.09567,9.2,1,3,6.99,0.248,6.148,0.871,0.315,NA,NA,NA,NA
NLA12_ID-175,2012-07-05,43.1914128,-116.9598035,1032,3.19,24.48,106.3,553,201,32.31,7,10.88,1.098,16,3.125,0.08275,5.5,0,2,8.68,2.1,35.371,6.131,2.606,NA,NA,NA,NA
NLA12_ID-180,2012-08-14,47.51563208,-115.7316178,112,1,1.156,10.41,96,22,0.46,15,0.941,0.075,13,0.283,0.09069,4.7,0,0,7.09,0.129,4.194,0.545,0.372,NA,NA,NA,NA
NLA12_ID-194,2012-06-26,43.16587842,-115.6524756,518,3.83,31.36,61.8,471,93,6.94,319,5.548,1.758,25,1.325,0,21,0,4,8.1,2.028,23.498,4.531,1.27,NA,NA,NA,NA
NLA12_ID-198,2012-07-31,44.21474968,-111.6155136,602,4.23,22.56,65.1,696,79,5.37,52,6.917,0.688,25,1.828,0,18,0,2,9.58,1.081,24.09,3.656,1.35,NA,NA,NA,NA
NLA12_ID-203,2012-08-01,42.26037727,-111.4707171,435.1,7.47,22.29333333,57.8,1369,175,7.78,245,5.687,2.207,28,1.35,0,137,4,100,7.61,1.407,6.802,2.979,2.005,NA,NA,NA,NA
NLA12_ID-205,2012-08-21,44.97021316,-116.001262,214.5,2.98,2.144,20.1,373,75,1.61,17,2.434,0.084,20,0.256,0,4.4,0,0,7.25,0.365,6.504,1.257,0.338,NA,NA,NA,NA
NLA12_ID-207,2012-07-12,48.27818524,-116.8311247,426.5,3.61,5.448,48.1,235,43,3,13,4.866,0.181,21,1.196,0,5.5,0,2,7.77,1.13,22.39,2.454,1.198,NA,NA,NA,NA
NLA12_ID-209,2012-07-05,44.79670477,-116.7326881,340.4,1.8,0.424,34.3,104,41,0.35,26,4.474,0.169,10,0.742,0.08621,7.2,0,2,7.63,0.305,10.384,1.392,0.561,NA,NA,NA,NA
NLA12_ID-210,2012-07-24,43.94034156,-114.9417467,98.5,0.71,0.384,11.78,51,9,0.07,19,1.476,0.181,2,0.117,0,15,1,13,6.88,0.114,3.993,0.561,0.618,NA,NA,NA,NA
NLA12_ID-214,2012-08-08,42.1873061,-113.92408,2809,2.89,8.72,341,290,134,5.29,17,43.5,14.954,10,7.151,0,31,0,4,8.44,6.032,28.442,15.83,17.746,NA,NA,NA,NA
NLA12_ID-215,2012-07-25,43.97945187,-114.8776554,193.3,1.11,0.717714286,23,38,13,0.24,10,3.229,0.195,10,0.168,0.02994,9.5,0,7,7.39,0.146,5.562,0.974,0.895,NA,NA,NA,NA
NLA12_ID-216,2012-08-07,42.53147462,-116.3645133,580.1,8.95,86.56,64.1,1760,275,56.06,372,4.69,1.531,32,1.72,0.03676,37,0,2,7.74,2.607,10.741,4.111,1.15,NA,NA,NA,NA
NLA12_ID-218,2012-08-15,47.07386493,-115.9576667,144.7,1.3,2.04,14.33,109,37,0.64,10,1.103,0.127,15,0.314,0,3,0,2,7.19,0.51,8.758,0.946,0.434,NA,NA,NA,NA
