"SITE_ID","VISIT_NO","NAMES","lagoslakeid","INDEX_LAT","INDEX_LON"
"NLA17_NE-10072",1,"1769699; Freese Reservoir; Freese Reservoir",371854,40.3155,-96.9964
"NLA17_ND-10137",1,"1029244; Grigg Lake; Grigg Lake",312541,48.88344,-100.34521
"NLA17_ND-10139",1,"0; None; None",315405,48.15924,-100.17773
"NLA17_TX-10048",1,"1361076; Lemon Reservoir; Lemon Reservoir",425833,29.15851,-95.3217
"NLA17_ND-10144",1,"0; None; None",343976,47.43872,-100.83447
"NLA17_MO-10043",1,"0; None; None",100303,39.59822,-91.64938
"NLA17_OR-10005",1,"0; None; Waldo Lake",467966,43.69388,-122.05071
"NLA17_OK-10097",1,"0; None; None",386171,36.92011,-95.1561
"NLA17_OR-10086",1,"0; None; None",468117,43.79703,-122.01868
"NLA17_TX-10112",1,"1865325; Fowlkes Ranch Lake; Fowlkes Ranch Lake",447924,29.68763,-103.8453
"NLA17_NJ-10006",1,"875243; Catfish Pond; Catfish Pond",130985,41.03932,-74.99714
"NLA17_SD-10098",1,"0; None; None",337616,45.5803,-101.404411
"NLA17_ND-10103",1,"0; None; None",343933,46.193928,-100.978681
"NLA17_OK-HP004",1,"1101123; Quanah Lake; None",400510,34.67931,-98.60646
"NLA17_OR-10134",1,"0; None; None",468867,43.8285,-122.21269
"NLA17_TX-10144",1,"1359672; Horseshoe Tank; Horseshoe Tank",428781,33.53829,-99.89695
"NLA17_OR-HP10201",1,"0; None; None",472961,42.54279,-120.24223
"NLA17_AZ-10041",1,"0; None; None",454273,32.82084,-114.46036
"NLA17_AZ-10035",1,"0; None; None",454710,33.511363,-111.90754
"NLA17_AZ-10003",1,"0; None; None",454077,33.39933,-114.72288
"NLA17_AZ-10001",2,"33945; Saguaro Lake; Saguaro Lake",454700,33.56713,-111.52341
"NLA17_AZ-10001",1,"33945; Saguaro Lake; Saguaro Lake",454700,33.56831,-111.52391
"NLA17_MI-10030",1,"631937; McKeen Lake; McKeen Lake",109157,43.11931,-83.360319
"NLA17_MI-10095",1,"0; None; None",62553,43.393519,-83.416745
"NLA17_MI-10006",1,"632329; Mill Lake; Mill Lake",72832,42.74524,-83.31103
"NLA17_VA-10008",1,"1490545; Talbott Reservoir; Talbott Reservoir",150204,36.67527,-80.38973
"NLA17_MI-10004",1,"621685; Bogie Lake; Bogie Lake",93810,42.6205,-83.50421
"NLA17_VA-HP003",1,"1501951; Beaverdam Reservoir; None",150251,37.31506,-79.8194
"NLA17_FL-10035",1,"0; None; None",209334,27.70521,-82.43353
"NLA17_VA-HP001",1,"1502010; Elkhorn Lake; None",143328,38.32903,-79.22746
"NLA17_SD-10067",1,"0; None; None",345418,44.02033,-100.56649
"NLA17_KS-10007",1,"478584; Wyandotte County Lake; Wyandotte County Lake",125419,39.16515,-94.78185
"NLA17_MI-10078",1,"1621428; Rollway Lake; Rollway Lake",98881,43.64051,-85.9604
"NLA17_FL-10007",1,"286096; Loralin, Lake; Loralin, Lake",202213,27.8419,-81.50918
"NLA17_FL-10007",2,"286096; Loralin, Lake; Loralin, Lake",202213,27.84196,-81.50941
"NLA17_MI-10110",1,"1615715; Wallace Lake; Wallace Lake",72773,43.16365,-85.65577
"NLA17_VA-10034",1,"1468315; Horseshoe Lake; Horseshoe Lake",149954,36.94115,-78.56627
"NLA17_UT-10002",1,"1444586; Porcupine Reservoir; Porcupine Reservoir",455025,41.51908,-111.73667
"NLA17_SD-10015",1,"1257454; Roosevelt Lake; Roosevelt Lake",349348,43.20219,-99.61661
"NLA17_TN-10002",1,"1279038; Burgess Falls Lake; Burgess Falls Lake",269036,36.04235,-85.59103
"NLA17_MI-10094",1,"626830; Gilligan Lake; Gilligan Lake",40768,43.76283,-86.15524
"NLA17_IL-10006",1,"0; None; None",103073,40.47998,-88.10267
"NLA17_UT-10004",1,"1455919; Willard Bay Reservoir; Willard Bay Reservoir",456076,41.37538,-112.08986
"NLA17_SD-10025",1,"0; None; None",337227,44.3259,-101.64883
"NLA17_MI-10087",1,"621557; Blaine Lake; Blaine Lake",134926,42.60381,-83.75775
"NLA17_LA-10007",1,"553991; City Park Lake; City Park Lake",298913,30.42309,-91.166906
"NLA17_MI-10123",1,"1615051; Tray Lake; Tray Lake",91692,42.60645,-83.53418
"NLA17_MO-HP005",1,"0; None; None",57855,40.50055,-91.76919
"NLA17_FL-10004",1,"283592; Haines, Lake; Haines, Lake",208928,28.09235,-81.713073
"NLA17_UT-10028",1,"1437477; Decker Lake; Decker Lake",456130,40.71134,-111.94686
"NLA17_MI-10091",1,"1615155; Tucker Lake; Tucker Lake",28172,42.17875,-84.14891
"NLA17_NJ-10001",2,"881234; Lake Tranquility; Lake Tranquility",3056,40.950455,-74.783555
"NLA17_NJ-10001",1,"881234; Lake Tranquility; Lake Tranquility",3056,40.950508,-74.7834866
"NLA17_MI-10005",1,"1616130; West Lake; West Lake",696,42.18673,-85.56911
"NLA17_SD-10012",1,"0; None; None",336329,44.87096,-103.00297
"NLA17_MI-10007",1,"0; None; Palmer Lake",3582,41.94381,-85.31522
"NLA17_VA-HP006",1,"1490824; Laurel Bed Lake; None",272597,36.96011,-81.80599
"NLA17_SD-10033",1,"0; None; None",343549,45.60262,-103.58453
"NLA17_WI-10013",1,"1834495; Sidie Hollow Lake; Sidie Hollow Lake",5006,43.53692,-90.95787
"NLA17_MI-10003",1,"636476; Saddle Lake; Saddle Lake",671,42.37846,-86.04694
"NLA17_MI-10013",1,"624092; Crooked Lake; Crooked Lake",80188,42.20453,-85.70834
"NLA17_VA-10049",1,"0; None; None",149463,36.80131,-80.04867
"NLA17_SD-10042",1,"0; None; None",352423,45.6088,-97.20875
"NLA17_WI-10078",1,"1571259; Peters Lake; Peters Lake",4763,42.81282,-88.51614
"NLA17_SD-10016",1,"1266445; Owen Lake; Owen Lake",343711,45.46351,-102.39915
"NLA17_UT-10003",1,"1434843; Crouse Reservoir; Crouse Reservoir",450615,40.72444,-109.18239
"NLA17_IL-10001",1,"421683; Lake Zurich; Lake Zurich",6852,42.19728,-88.10217
"NLA17_VA-10007",1,"0; None; None",NA,37.97522,-78.42818
"NLA17_FL-10008",1,"292393; Trafford, Lake; Trafford, Lake",194329,26.42812,-81.49101
"NLA17_VA-HP004",1,"1483599; Gatewood Reservoir; None",259266,37.04356,-80.8626
"NLA17_IL-10011",1,"413721; Monee Reservoir; Monee Reservoir",6765,41.39341,-87.76303
"NLA17_MI-10009",1,"1619051; Au Sable Lake; Au Sable Lake",1278,44.42943,-83.91493
"NLA17_SD-10014",1,"0; None; None",350971,45.74151,-97.26669
"NLA17_KY-10003",2,"0; None; None",280120,36.5037,-89.33708
"NLA17_KY-10003",1,"0; None; None",280120,36.504,-89.3372
"NLA17_SD-10010",1,"1258367; Stone Lake; Stone Lake",338163,44.87735,-99.7487
"NLA17_SD-10010",2,"1258367; Stone Lake; Stone Lake",338163,44.87941,-99.74863
"NLA17_MI-10115",1,"631798; McAvoy Lake; McAvoy Lake",26136,45.24805,-84.09549
"NLA17_IN-10005",1,"443584; Skinner Lake; Skinner Lake",1437,41.40172,-85.37247
"NLA17_MI-10015",1,"1620868; Lake Mitchell; Lake Mitchell",2826,44.23396,-85.46939
"NLA17_MI-10025",1,"0; None; None",123682,42.8744,-85.61116
"NLA17_WI-10010",1,"1792896; Lake Redstone 30; Lake Redstone 30",4900,43.58864,-90.0873
"NLA17_WI-10002",1,"1569056; Marl Lake; Marl Lake",4433,44.32347,-89.19116
"NLA17_MT-10036",1,"771517; Fort Peck Trout Pond; Fort Peck Trout Pond",323994,48.05603,-106.44114
"NLA17_MT-10036",2,"771517; Fort Peck Trout Pond; Fort Peck Trout Pond",323994,48.05625,-106.44146
"NLA17_VA-10036",1,"1489824; Crystal Lake; Crystal Lake",58308,39.18705,-78.33909
"NLA17_IN-10053",1,"452430; Bartley Lake; Bartley Lake",654,41.35294,-85.44841
"NLA17_IA-10028",1,"456166; East Lake; East Lake",4440,41.0337,-93.74281
"NLA17_WI-10077",1,"1573964; Shannon Lake; Shannon Lake",115702,45.95833,-89.43632
"NLA17_WA-10011",1,"0; None; None",471536,47.24536,-122.75589
"NLA17_MT-10003",1,"774584; Nelson Reservoir; Nelson Reservoir",323197,48.51488,-107.53416
"NLA17_MI-10118",1,"620100; Anderson Lake; Anderson Lake",126660,43.69724,-85.35666
"NLA17_MI-10029",1,"633381; Newton Lake; Newton Lake",11440,42.590027,-85.298716
"NLA17_FL-10002",1,"306650; J T Budd Pond; J T Budd Pond",220580,30.40914,-84.61303
"NLA17_WI-10069",1,"1580586; Taylor Lake; Taylor Lake",108392,46.26073,-91.04702
"NLA17_IN-10031",1,"442182; Robinson Lake; Robinson Lake",268846,41.2238,-85.65112
"NLA17_VA-10010",1,"1502074; Lake Montclair; Lake Montclair",143451,38.61387,-77.34618
"NLA17_VA-10003",1,"1501943; Lake Anne; Lake Anne",144054,38.96492,-77.33494
"NLA17_MI-10018",1,"619958; Lake Alice; Lake Alice",107983,46.69711,-88.08181
"NLA17_NH-10059",1,"0; None; None",76737,43.32609,-71.87247
"NLA17_FL-10020",1,"277896; Annie, Lake; Annie, Lake",201144,27.20782,-81.35202
"NLA17_NM-10006",1,"908695; Middle Fork Lake; Middle Fork Lake",447497,36.5955,-105.41721
"NLA17_IN-10037",1,"444530; Syracuse Lake; Syracuse Lake",3991,41.4294,-85.73588
"NLA17_VA-10014",1,"1490890; Cool Spring Lake; Cool Spring Lake",145724,38.29791,-77.65204
"NLA17_MI-10097",1,"622375; Buto Lake; Buto Lake",28071,46.44592,-87.99673
"NLA17_WA-10049",1,"1513183; Panther Lake; Panther Lake",470593,47.42318,-122.188
"NLA17_FL-HP002",1,"306142; Ocean Pond; None",178489,30.22772,-82.43591
"NLA17_OR-10151",1,"0; None; None",468165,44.56602,-123.21938
"NLA17_IL-10003",1,"1691164; Lake Hillcrest; Lake Hillcrest",107591,38.7507,-89.99229
"NLA17_IL-10003",2,"1691164; Lake Hillcrest; Lake Hillcrest",107591,38.75137,-89.9921
"NLA17_IL-10004",2,"0; None; None",6445,40.50953,-90.15638
"NLA17_IL-10004",1,"0; None; None",6445,40.50957,-90.15612
"NLA17_WA-10027",1,"1505182; Goodwin, Lake; Goodwin, Lake",472006,48.137366,-122.293159
"NLA17_NH-10063",1,"871859; Ellsworth Pond; Ellsworth Pond",6006,43.87697,-71.75488
"NLA17_WI-10080",1,"0; None; None",4674,46.57968,-91.34641
"NLA17_ID-10001",2,"0; None; None",464872,44.96095,-116.46327
"NLA17_ID-10001",1,"0; None; None",464872,44.96234,-116.46467
"NLA17_GA-HP001",1,"0; None; None",213254,31.02985,-83.10035
"NLA17_MI-10089",1,"1614857; Tighe Lake; Tighe Lake",107977,45.90767,-86.45058
"NLA17_WI-10011",1,"1574520; Spauldings Pond; Spauldings Pond",1084,42.73176,-88.9419
"NLA17_IN-10039",1,"452514$Tipsaw Lake$Tipsaw Lake",1763,38.127267,-86.6450667
"NLA17_IN-10032",1,"437439; Koontz Lake; Koontz Lake",3305,41.41595,-86.47399
"NLA17_WA-10001",1,"1505758; Island Lake; Island Lake",470232,46.422498,-124.035485
"NLA17_WA-10001",2,"1505758; Island Lake; Island Lake",470232,46.42267,-124.03571
"NLA17_UT-10064",1,"1438480; Bear Lake; Bear Lake",452738,40.55121,-110.63648
"NLA17_LA-10024",1,"0; None; None",300527,30.546336,-90.500791
"NLA17_WI-10110",1,"0; None; None",136536,42.89251,-89.36916
"NLA17_IN-10055",1,"445335; Wabee Lake; Wabee Lake",4180,41.39061,-85.82977
"NLA17_WA-10009",1,"1518472; Damon Lake; Damon Lake",469732,47.133491,-124.046943
"NLA17_IN-10002",1,"0$None$None",88820,38.21287,-87.11361
"NLA17_VA-10020",1,"1501955; Birchin Lake; Birchin Lake",151178,37.03646,-77.90541
"NLA17_ME-10009",1,"577053; Three Corner Pond; Three Corner Pond",7854,44.21093,-69.522384
"NLA17_WI-10076",1,"0; None; None",14924,45.30542,-91.46014
"NLA17_WA-10006",1,"0; None; None",467585,46.49769,-122.40662
"NLA17_ID-10010",1,"0; None; None",465065,44.32778,-116.18638
"NLA17_ME-10030",1,"572093; Nelson Pond; Nelson Pond",76714,44.416135,-70.263438
"NLA17_WI-10108",1,"1562197; Bridge Lake; Bridge Lake",24452,45.74669,-91.56454
"NLA17_IL-10002",1,"1719700; Storey Lake; Storey Lake",6422,40.98767,-90.40405
"NLA17_VT-10009",1,"0; None; None",61221,44.08611,-72.29253
"NLA17_IN-10004",1,"443740; Snow Lake; Lake James",4044,41.71519,-85.04294
"NLA17_IN-10010",1,"444518; Sylvan Lake; Sylvan Lake",2898,41.48244,-85.3474
"NLA17_IN-10010",2,"444518; Sylvan Lake; Sylvan Lake",2898,41.482449,-85.347542
"NLA17_WA-10007",2,"1510452; Myron, Lake; Myron, Lake",462794,46.62237,-120.55596
"NLA17_WA-10007",1,"1510452; Myron, Lake; Myron, Lake",462794,46.62243,-120.55605
"NLA17_UT-10066",1,"1447680; Donkey Reservoir; Donkey Reservoir",453050,38.2026,-111.49382
"NLA17_UT-HP002",1,"1447833; Currant Creek Reservoir; None",452898,40.33948859,-111.0586119
"NLA17_ID-10030",1,"0; None; None",464465,45.12252,-116.025
"NLA17_NH-10004",1,"869936; Sip Pond; Sip Pond",5934,42.73314,-72.10316
"NLA17_IL-10009",1,"1692499; Lake Lancelot; Lake Lancelot",6573,40.63097,-89.74485
"NLA17_OR-10143",1,"0; None; None",467402,44.39457,-121.7817
"NLA17_OR-10011",1,"0; None; None",466696,44.40036,-121.79945
"NLA17_VT-10001",1,"1458450; Miles Pond; Miles Pond",5542,44.44714,-71.814
"NLA17_VT-10001",2,"1458450; Miles Pond; Miles Pond",5542,44.44725,-71.81297
"NLA17_WI-10012",1,"0; None; None",85825,45.73447,-91.57166
"NLA17_IN-10072",1,"445570; Lake Wawasee; Lake Wawasee",3991,41.40276,-85.70116
"NLA17_NM-10049",1,"923891; Heron Reservoir; Heron Reservoir",447742,36.68505,-106.69743
"NLA17_UT-10009",1,"1447806; Lower Gooseberry Reservoir; Lower Gooseberry Reservoir",452903,39.71566,-111.29279
"NLA17_VT-10004",1,"1459182; Richmond Pond; Richmond Pond",117,44.41695,-72.94672
"NLA17_WA-10052",1,"0; None; None",NA,47.16665,-122.68176
"NLA17_IN-10051",1,"433913; East Lake; East Lake",50137,41.71672,-85.65757
"NLA17_IN-10099",1,"438327; Lost Lake; Lost Lake",86682,40.61072,-85.37029
"NLA17_MN-HP004",1,"0; None; None",50385,47.04493,-94.5032
"NLA17_MT-10018",1,"0; None; None",328113,45.49408,-104.93767
"NLA17_ID-10075",1,"0; None; None",464697,42.34883,-115.90175
"NLA17_SD-10008",1,"1257343; Rehfeldt Slough; Rehfeldt Slough",356262,43.5747,-97.05822
"NLA17_WA-10003",1,"1526829; Swamp Lake; Swamp Lake",NA,47.3107833,-121.3009833
"NLA17_WI-10022",1,"1579784; Ludington Lake; Ludington Lake",115215,45.47715,-88.77009
"NLA17_VT-10019",1,"0; None; None",5519,42.74229,-72.61143
"NLA17_ID-10005",1,"0; None; None",455074,42.23378,-111.85951
"NLA17_VA-10005",1,"1474995; Spring Creek Lake; Spring Creek Lake",146718,37.21461,-78.61729
"NLA17_WA-10050",1,"1513091; Crescent Bay; Crescent Bay",461919,47.9411667,-118.9974833
"NLA17_ME-10007",2,"565823; Eighth Debsconeag Pond; Eighth Debsconeag Pond",8063,45.777981,-69.125517
"NLA17_ME-10007",1,"565823; Eighth Debsconeag Pond; Eighth Debsconeag Pond",8063,45.777988,-69.12557
"NLA17_NH-10052",1,"865796; Brindle Pond; Brindle Pond",5993,43.36802,-71.24358
"NLA17_NH-10052",2,"865796; Brindle Pond; Brindle Pond",5993,43.36802,-71.24358
"NLA17_ID-10011",1,"0; None; None",463638,42.88166,-111.94886
"NLA17_VT-10002",1,"1461401; Silver Lake; Silver Lake",5160,43.89123,-73.05293
"NLA17_MI-10117",1,"0; None; Lake Glazon",141157,47.47497,-87.99729
"NLA17_MI-10121",1,"0; None; None",3502,46.86095,-88.84598
"NLA17_MT-10013",1,"770196; Cottonwood Reservoir; Cottonwood Reservoir",325238,46.03989,-110.69257
"NLA17_DE-10002",1,"213824; Concord Pond; Concord Pond",147878,38.643,-75.5471
"NLA17_VA-10039",1,"0; None; None",144527,37.59682,-77.4707
"NLA17_IN-10109",1,"0; None; None",14748,38.06499,-87.29785
"NLA17_ID-10002",1,"0; None; None",463477,42.67281,-113.43894
"NLA17_ME-10010",1,"575185; Second Buttermilk Pond; Second Buttermilk Pond",98543,45.334004,-69.26596
"NLA17_WA-10012",1,"0; None; None",470556,46.83123,-122.4471
"NLA17_IN-10133",1,"0; None; None",55469,39.06556,-87.34891
"NLA17_OR-10007",1,"0; None; None",469598,43.62948,-124.17873
"NLA17_OR-10125",1,"0; None; None",469470,43.51937,-124.22235
"NLA17_VT-10018",1,"1458278; Long Pond; Long Pond",4981,44.62577,-72.26282
"NLA17_ID-10007",1,"0; None; None",463086,43.07935,-112.69224
"NLA17_CO-10006",1,"185269; Big Battlement Lake; Big Battlement Lake",450105,38.9968,-108.05078
"NLA17_MT-10001",1,"801708; Willow Creek Reservoir; Willow Creek Reservoir",319208,47.55579,-112.44254
"NLA17_NJ-10023",1,"0; None; None",20606,40.96849,-74.25033
"NLA17_WI-10007",1,"1571930; Price Lake; Price Lake",5381,45.76308,-90.6597
"NLA17_WI-10025",1,"1573921; Lake Seventeen; Lake Seventeen",2370,45.86721,-89.26952
"NLA17_OR-10167",1,"0; None; None",466903,44.79885,-121.80055
"NLA17_ME-10019",1,"564483; Cranberry Pond; Cranberry Pond",71481,46.474026,-68.27511
"NLA17_SD-10097",1,"0; None; None",356227,45.24586,-97.2545
"NLA17_NE-10002",1,"828998; East Twin Lake; East Twin Lake",348146,42.50532,-100.52913
"NLA17_WA-10013",1,"0; None; None",461288,48.394,-120.184
"NLA17_MT-10007",1,"771249; Eureka Reservoir; Eureka Reservoir",318415,47.8798,-112.30652
"NLA17_MI-10010",1,"624102; Crooked Lake; Crooked Lake",4099,45.41417,-84.83412
"NLA17_ID-10062",1,"0; None; None",465219,44.65179,-115.49718
"NLA17_WI-10089",1,"1571572; Placid Twin Lakes; Placid Twin Lakes",4938,45.91703,-89.82848
"NLA17_TX-10014",1,"1860607; Soil Conservation Service Site 1 Reservoir; Soil Conservation Service Site 1 Reservoir",420510,30.96254,-95.90401
"NLA17_SD-10104",1,"1255759; Indian Slough; Indian Slough",25658,45.91892,-97.00191
"NLA17_WA-10014",1,"1526505; Starzman Lake; Starzman Lake",460594,48.23093,-119.77631
"NLA17_VT-10005",1,"1458447; Mile Pond; Mile Pond",907,44.7781,-71.79952
"NLA17_MT-10006",1,"771408; Fitzpatrick Lake; Fitzpatrick Lake",322453,48.89391,-112.16857
"NLA17_MS-10006",1,"0; None; None",247643,33.59309,-88.51173
"NLA17_ID-10084",1,"0; None; Island Park Reservoir",463478,44.41238,-111.48409
"NLA17_FL-10038",1,"0; None; None",221348,30.65791,-84.43359
"NLA17_WI-10109",1,"1578686; Baker Lake; Baker Lake",580,46.069,-89.34532
"NLA17_ME-10023",1,"561346; Atwood Pond; Atwood Pond",54042,46.10485,-68.768702
"NLA17_NE-10004",1,"832455; Rat Lake; Rat Lake",365182,42.45239,-100.64714
"NLA17_WA-10026",1,"0; None; None",462165,48.40071,-118.2503
"NLA17_MS-10002",1,"690215; Arkabutla Lake; Arkabutla Lake",287042,34.75692,-90.12051
"NLA17_ID-10071",1,"0; None; None",465119,43.91446,-114.86189
"NLA17_MT-10065",1,"0; None; None",322228,48.77557,-109.16894
"NLA17_SD-10017",1,"0; None; None",340765,45.8105,-99.28198
"NLA17_AZ-10100",1,"9580; Lake Pleasant; Lake Pleasant",454987,33.881375,-112.280517
"NLA17_IN-10129",1,"431395; Bower Lake; Bower Lake",4137,41.60128,-85.05714
"NLA17_IN-10029",1,"445982; Whitewater Lake; Whitewater Lake",2271,39.60472,-84.97104
"NLA17_NH-10001",2,"0; None; None",6016,43.83628,-71.09268
"NLA17_NH-10001",1,"0; None; None",6016,43.83629,-71.09267
"NLA17_WI-10086",1,"0; None; None",3809,45.14182,-89.14421
"NLA17_MO-10002",1,"763058; Trimble Wildlife Lake; Trimble Wildlife Lake",6199,39.40256,-94.52795
"NLA17_VT-10007",1,"0; None; None",113932,43.79557,-72.39735
"NLA17_OR-10166",1,"0; None; None",467182,43.4229,-122.04956
"NLA17_IN-10134",1,"0; None; None",268130,39.75765,-85.41568
"NLA17_MD-10001",1,"594349; Lake Habeeb; Lake Habeeb",96668,39.70443,-78.65079
"NLA17_MD-10001",2,"594349; Lake Habeeb; Lake Habeeb",96668,39.70446,-78.65075
"NLA17_CO-10057",1,"0; None; None",361422,40.52499,-105
"NLA17_IN-10125",1,"0; None; None",29669,41.43624,-87.18239
"NLA17_VA-10013",1,"0; None; None",150815,36.62706,-77.61573
"NLA17_IN-10009",1,"451234; Monroe Lake; Monroe Lake",3651,39.03236,-86.47305
"NLA17_MD-10038",1,"0; None; None",142941,38.72311,-76.09492
"NLA17_SD-10053",1,"1255140; Lake Francis Case; Lake Francis Case",345199,43.39241,-99.13541
"NLA17_OK-10012",1,"0; None; None",390321,35.82979,-97.2712
"NLA17_OK-10012",2,"0; None; None",390321,35.83141,-97.26957
"NLA17_IN-10094",1,"0; None; None",116804,41.53839,-87.50484
"NLA17_ME-10016",1,"0; None; None",44681,46.433753,-69.147323
"NLA17_WI-10003",1,"1570739; Oconomowoc Lake; Oconomowoc Lake",4251,43.09756,-88.45952
"NLA17_VA-10009",1,"0; None; None",147753,36.70337,-76.6128
"NLA17_WA-10005",1,"1525323; Sacheen Lake; Sacheen Lake",459828,48.14763,-117.335
"NLA17_OK-10002",1,"0; None; Keystone Reservoir",379118,36.16837,-96.27059
"NLA17_ME-10021",1,"1774182; Black Lake; Black Lake",7955,43.828856,-70.913227
"NLA17_VA-10015",1,"0; None; None",144728,37.16421,-76.45084
"NLA17_VA-10019",1,"1478385; Chub Lake; Chub Lake",NA,36.92026,-76.13862
"NLA17_SD-10006",1,"1254964; Eureka Lake; Eureka Lake",340659,45.77115,-99.6395
"NLA17_WA-10023",1,"1513934; Hog Lake; Hog Lake",466500,47.37833,-117.8023
"NLA17_IN-10067",1,"444651; Terry Lake; Terry Lake",54404,41.52608,-84.90894
"NLA17_FL-10015",1,"0; None; None",206262,26.9474,-82.02308
"NLA17_NH-10006",1,"872484; Pequawket Pond; Pequawket Pond",6096,43.968812,-71.137947
"NLA17_IN-10120",1,"450572; Norman Lake; Norman Lake",3464,41.33741,-85.41618
"NLA17_ME-10011",1,"570097; Little Watchic Pond; Little Watchic Pond",20496,43.77383,-70.608288
"NLA17_IN-10026",1,"0; None; None",37764,39.77875,-85.56335
"NLA17_ID-10006",1,"388346; Perkins Lake; Perkins Lake",459528,48.75795,-116.09557
"NLA17_ID-10006",2,"388346; Perkins Lake; Perkins Lake",459528,48.75795,-116.09557
"NLA17_ID-10017",1,"0; None; Upper Twin Lakes",458314,47.88013,-116.86723
"NLA17_ID-10086",1,"378022; Bonner Lake; Bonner Lake",460254,48.72543,-116.10889
"NLA17_ID-10004",1,"0; None; None",457597,47.46669,-116.60928
"NLA17_OR-10154",1,"0; None; None",468180,44.08623,-123.14837
"NLA17_IN-10140",1,"447858; Pahoka Camp Lake; Pahoka Camp Lake",265579,38.32536,-87.0555
"NLA17_ID-10003",1,"379205; Chase Lake; Chase Lake",458012,48.4596,-116.82581
"NLA17_ID-10054",1,"382796; Hager Lake; Hager Lake",459492,48.597078,-116.971565
"NLA17_NH-10002",1,"868060; Little Greenough Pond; Little Greenough Pond",5826,44.83855,-71.13308
"NLA17_MI-10134",1,"0; None; None",97823,43.11795,-85.35601
"NLA17_IL-10012",1,"1719645; Green Oaks Lake; Green Oaks Lake",15007,40.97384,-90.08627
"NLA17_IN-10108",1,"0; None; None",265579,38.32512,-87.05558
"NLA17_WI-10072",1,"1575362; Lake Thirty; Lake Thirty",4694,45.58106,-91.90013
"NLA17_MI-10023",1,"0; None; None",36517,43.79771,-85.21142
"NLA17_ME-10002",1,"573103; Peaked Mountain Pond; Peaked Mountain Pond",11172,44.762847,-67.697407
"NLA17_ID-10012",1,"400190; Lower Glidden Lake; Lower Glidden Lake",457685,47.51749,-115.7298
"NLA17_OR-10037",1,"0; None; None",467096,44.77874,-121.7857
"NLA17_IN-10089",1,"0; None; None",105153,39.06953,-85.18941
"NLA17_OK-10003",1,"1096356; Lake Overholser; Lake Overholser",389511,35.50072,-97.67649
"NLA17_IN-10012",1,"433845; Eagle Creek Reservoir; Eagle Creek Reservoir",263193,39.84774,-86.30474
